"NMR" "Population" "X0.0801599" "X0.1002" "X0.12024" "X0.14028" "X0.16032" "X0.18036" "X0.2004" "X0.22044" "X0.24048" "X0.26052" "X0.28056" "X0.3006" "X0.32064" "X0.34068" "X0.36072" "X0.38076" "X0.4008" "X0.42084" "X0.44088" "X0.46092" "X0.48096" "X0.501" "X0.521039" "X0.541079" "X0.561119" "X0.581159" "X0.601199" "X0.621239" "X0.641279" "X0.661319" "X0.681359" "X0.701399" "X0.721439" "X0.741479" "X0.761519" "X0.781559" "X0.801599" "X0.821639" "X0.841679" "X0.861719" "X0.881759" "X0.901799" "X0.921839" "X0.941879" "X0.961919" "X0.981959" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.52304" "X1.54308" "X1.56312" "X1.58316" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13024" "X5.15028" "X5.17031" "X5.19035" "X5.21039" "X5.23043" "X5.25047" "X5.27051" "X5.29055" "X5.31059" "X5.33063" "X5.35067" "X5.37071" "X5.39075" "X5.41079" "X5.43083" "X5.45087" "X5.47091" "X5.49095" "X5.51099" "X5.53103" "X5.55107" "X5.57111" "X5.59115" "X5.61119" "X5.63123" "X5.65127" "X5.67131" "X5.69135" "X5.71139" "X5.73143" "X5.75147" "X5.77151" "X5.79155" "X5.81159" "X5.83163" "X5.85167" "X5.87171" "X5.89175" "X5.91179" "X5.93183" "X5.95187" "X5.97191" "X5.99195" "X6.01199" "X6.03203" "X6.05207" "X6.07211" "X6.09215" "X6.11219" "X6.13223" "X6.15227" "X6.17231" "X6.19235" "X6.21239" "X6.23243" "X6.25247" "X6.27251" "X6.29255" "X6.31259" "X6.33263" "X6.35267" "X6.37271" "X6.39275" "X6.41279" "X6.43283" "X6.45287" "X6.47291" "X6.49295" "X6.51299" "X6.53303" "X6.55307" "X6.57311" "X6.59315" "X6.61319" "X6.63323" "X6.65327" "X6.67331" "X6.69335" "X6.71339" "X6.73343" "X6.75347" "X6.77351" "X6.79355" "X6.81359" "X6.83363" "X6.85367" "X6.87371" "X6.89375" "X6.91379" "X6.93383" "X6.95387" "X6.97391" "X6.99395" "X7.01399" "X7.03403" "X7.05407" "X7.07411" "X7.09415" "X7.11419" "X7.13423" "X7.15427" "X7.17431" "X7.19435" "X7.21439" "X7.23443" "X7.25447" "X7.27451" "X7.29455" "X7.31459" "X7.33463" "X7.35467" "X7.37471" "X7.39475" "X7.41479" "X7.43483" "X7.45487" "X7.47491" "X7.49495" "X7.51499" "X7.53503" "X7.55507" "X7.57511" "X7.59515" "X7.61519" "X7.63523" "X7.65527" "X7.67531" "X7.69535" "X7.71539" "X7.73543" "X7.75547" "X7.77551" "X7.79555" "X7.81559" "X7.83563" "X7.85567" "X7.87571" "X7.89575" "X7.91579" "X7.93583" "X7.95587" "X7.97591" "X7.99595" "X8.01599" "X8.03603" "X8.05607" "X8.07611" "X8.09615" "X8.11619" "X8.13623" "X8.15627" "X8.17631" "X8.19635" "X8.21639" "X8.23643" "X8.25647" "X8.27651" "X8.29655" "X8.31659" "X8.33663" "X8.35667" "X8.37671" "X8.39675" "X8.41679" "X8.43683" "X8.45687" "X8.47691" "X8.49695" "X8.51699" "X8.53703" "X8.55707" "X8.57711" "X8.59715" "X8.61719" "X8.63723" "X8.65727" "X8.67731" "X8.69735" "X8.71739" "X8.73743" "X8.75747" "X8.77751" "X8.79755" "X8.81759" "X8.83763" "X8.85767" "X8.87771" "X8.89775" "X8.91779" "X8.93783" "X8.95787" "X8.97791" "X8.99795" "X9.01799" "X9.03803" "X9.05807" "X9.07811" "X9.09815" "X9.11819" "X9.13823" "X9.15827" "X9.17831" "X9.19835" "X9.21839" "X9.23843" "X9.25847" "X9.27851" "X9.29855"
10 "S" 1316 613.081 -14.938 1452.2 548.993 -75.294 39.016 -279.739 -215.96 -86.867 -146.129 20.48 -14.144 -348.376 -454.63 15.251 -366.277 -182.782 -92.289 119.682 -257.659 172.578 243.724 900.14 1548.02 2717.9 9339.51 29714.3 10140.9 12161.7 20529.8 20554.7 21786.7 29603.2 61353.5 53098.1 76582.9 135056 278028 468629 353946 245630 342509 342242 158177 191646 86817.8 192847 73714.4 65357.7 77846.6 85419.7 76467.6 81087.9 106494 146424 214284 275484 515414 937584 829791 1998710 476740 307273 218010 231527 172802 167336 218445 800234 168942 135575 140354 152312 208731 172274 131200 169909 258024 217381 197985 315658 215605 141741 110983 84927.4 88555.4 104045 111680 227203 407023 268762 130098 141522 169449 222687 317933 441712 318247 187129 198901 370354 301314 129476 114153 102751 127554 216530 161009 128389 96489.3 76284.4 311927 410512 114234 131206 128979 131036 56578.8 52107.8 54762.9 66057.1 57091.6 36680.6 36966.6 35367.3 74225.6 48571.6 49792.4 53132.3 60948.8 104578 70301.6 44788.3 52806.7 53646.8 28107.7 26374.6 18515.8 27019.2 59352.7 34936.5 35793.1 72385.6 147883 188706 115939 47758.2 30809 125138 126719 80394 49285.8 130976 344697 1746940 2004610 1305550 261340 143286 81133.5 94737.6 106657 105993 1368240 272656 102658 207845 190042 115307 99004.7 159962 310130 123243 181114 220049 260843 397658 390140 195714 324154 420269 342434 332369 142134 270837 346437 237621 561949 330524 273515 236075 312697 219019 135311 133872 135342 122549 131062 268498 189761 128031 97906.7 92827.8 126180 118944 114267 100032 135058 78779.6 194466 88346.4 85647.9 54157.4 98604.8 63278.1 86578 24283.5 24102.7 21394.5 13284.5 9582.95 23135.4 -2144.61 -6886.26 23109.6 12320.1 11449.7 11845.2 -113.502 4822.29 1308.5 1385.01 1616.26 11119.2 17975.9 12472 -2359.55 -2592.18 -2318.56 -2775.43 -2646.29 554.724 1567.97 -236.502 -811.697 6264.97 22499.6 54805.1 50297.6 27862.6 57183.3 107999 129553 77383.7 42256.2 29751.7 15207.3 625.877 -177.93 -2029.35 2970.63 -1132.78 -1479.37 -3530.57 -4592.34 -4375.84 -2376.94 26267.5 -2063.66 -4221.74 -4998.98 -4523.59 -4099.81 -3862.1 -3804.91 -2933.18 1461.09 -2595.73 -1758.05 -1363.89 -391.832 30346 4157.07 -1354.82 1939.83 11201.8 2003.64 -1439.45 -1313.81 -379.922 31005.9 3189.65 3707.97 9103.13 -611.622 2256.22 1400.84 -207.381 -209.75 330.156 94.117 -35.341 112.794 -134.316 -170.333 -42.977 8.721 -144.623 -63.485 74.266 397.256 352.53 1552.29 867.398 1164.69 1428.19 1655.59 2594.89 2776.07 3826.23 26697.9 40426.7 4556.76 4964.91 6186.34 7575.69 10193.8 14235.9 14028.9 9763.15 44948.5 49907.5 8343.32 9548.19 10835.6 13462.9 17117.9 65120.3 67641.6 17524.1 12767.8 14804.5 16237 15933.9 15178 68963.1 71513.7 12416.3 16123.5 24743.9 35063.2 30486.4 90447.2 51350.4 30978.4 24600 24088.6 116102 11433.3 1646.22 2178.16 2835.6 20105.5 17469.2 2265.56 3121.43 2104.73 3233.89 4513.57 3576.08 3399.86 5707.95 30389.3 70726.2 7133.09 15545.2 18892.5 7438.73 16559.2 10636.2 28240.5 30648.8 492678 5327.38 -4227.46 10815.4 -3306.44 2095.51 2746.48 2864.26 9767.41 4373.71 2966.18 1530.75 16466.7 104660 7122.64 31425.3 -864.567 3145.22 672.032 12088.9 21195.6 -1830.53 -1751.61 -1759.2 -1548.13 -501.499 -735.63 5209.82 -1231.92 -621.62 250.334 -484.447 3928.16 -0.077 7225.35 -531.494 25.135 402.226 -439.351 -18.335 275.903 40.295 85.929 69.866 5338.18 7122.79 7225.91 -496.437 -201.946 -301.259 88.672 475.726 126.65 492.66 1181.08 -6.684 148.786 169.919 382.282 6555.9 1618.55 -335.392 374.736 -227.691 96.906 47.784 -219.281 -108.887 202.512 150.887 727.4
20 "O" 1476.07 1251.55 1275.5 2280.95 1629 1390.48 1500.75 1574.71 1647.83 1811.47 2022.36 2319.94 2396.75 2581.86 2784.68 3216.28 3595.65 4156.98 4524.42 5025.26 5179.45 5802.66 6178.47 6818.6 7556.79 8879.28 12161 20133.7 15698.8 19558.2 29339.8 33276.3 29049.6 31810.5 42519.4 45816.8 63530.9 102540 216076 593129 552020 195126 226523 253081 126243 145067 83244 140229 68539.8 68520.7 89267.7 92123 81338.7 79491.1 92113.4 113847 160790 245401 569423 1754950 1971360 1949200 832966 583564 288902 220273 158962 140503 150916 420527 127301 116771 128239 163856 378178 317453 140563 124812 150140 139177 129461 176499 131517 94177.6 84608.9 72253.4 76272.6 95777.4 99929.9 142711 188774 176816 92725.4 106156 135026 241133 526009 425586 348997 146596 145276 232082 185868 91224 88249.8 90545.8 141404 441572 233652 115731 86348.9 69404.5 146856 204303 73927.1 73403.1 70772.7 100582 48906.1 43115.8 41495.8 55805.7 54882.3 36540.7 37050.6 38759 65433.3 45579.5 55064.4 55676.4 54177.9 85964.4 140890 73696.3 73353.3 58841.1 41598.1 33947.5 30409 32711.6 47454.8 38754.6 40742.6 55015.3 88363.9 122022 83657.8 46766.2 37058.1 80200.8 79937.1 104353 50862.5 78698.2 274048 632691 1007960 1188800 162270 123161 56458.8 57875.7 121409 71813.7 751664 194882 79460.8 227402 218776 127124 109349 136972 266388 106168 133857 140150 216244 246962 204044 149869 322074 308981 288327 251070 102346 205035 319693 195528 465840 243358 187732 150692 204786 150390 87500.1 87994.8 114380 128652 165781 186394 127015 67894.2 59786.7 63282.5 86254.5 69642.6 68492.4 88843.9 174594 72663.7 100396 57874.8 45288.8 35877.1 66177.8 43523.1 49458.5 21901.8 20352.9 18503.1 15242.6 13458 15452 7210.59 4914.88 14796.1 10599.2 10967.8 14378.8 8519.94 13701 9589.45 10171.4 9567.83 25343 43249.5 26634.4 8720.93 7019.2 7385.57 7538.14 7742.5 12371.3 13715 13564.4 12574 19094.4 62304.1 99248.5 77419.9 39439.8 84859.9 210159 338049 171170 73089.1 44719.7 25682.5 9233.06 8142.83 3806.64 5337.3 2511.19 1656.99 1512.39 1116.26 1476.44 1225.61 6741.2 1756.27 622.18 300.242 778.648 716.867 729.588 857.047 1314.07 4546.22 1292.78 2670.74 2725.51 3665.19 20437.4 2335.9 1266.47 2031.18 3059.2 1789.76 454.31 667.834 1006.73 12310.7 954.852 322.379 3208.5 157.108 867.541 1110.82 156.485 247.083 807.658 197.342 -405.386 -465.865 -504.8 -530.361 -100.946 -126.864 -189.338 -20.033 168.611 417.961 492.45 1685.55 1075.7 1364.51 1617.57 2245.97 2712.91 2937.72 3473.87 8247.44 7672.11 4829.41 5547.63 5969.23 6747.94 8047.58 9936.7 9928.12 8707.11 33310 38308.2 8679.52 8259.7 9167.67 10333.4 10972.7 16402.9 51372.7 12256.6 9838.34 11146.5 11666.7 11854.4 12902.5 65916.3 61186.4 10240.1 12031.6 29983.8 37972.7 24246.5 71348 23642.6 14648 14584.9 6082.54 39848.9 7758.48 3275.97 3821.11 5017 37271.3 17994.4 2709.43 3274.39 3203.25 3790.98 3845.62 3586.86 4247.14 6567.6 47444.7 54375.8 7204.46 12103.1 11380.2 6477.36 13613.6 8825.29 14701.7 20160.9 238889 2671.05 284.721 4817.66 575.817 2544.19 1287.84 3438.19 6861.38 3620.59 3094.1 3735.84 29839.5 61739.1 5690.32 13624.6 942.387 1529.32 1989.21 8131.35 6077.32 431.218 242.22 292.163 240.201 313.434 364.332 3549.66 384.011 694.489 3315.37 391.965 464.118 353.294 957.526 536.037 380.837 475.298 428.38 707.247 659.16 698.05 540.932 640.058 3906.24 4232.26 4132.4 264.142 211.444 359.365 337.036 772.73 288.905 746.823 1033.04 305.628 337.263 315.994 353.808 4049.82 702.403 -43.023 87.058 -2.59 13.222 -104.792 -89.773 134.797 26.422 -9.091 226.14
30 "O" 830.816 529.149 506.194 1320.43 383.939 -78.564 -44.424 -31.146 -395.161 -135.073 -463.671 -15.056 53.9 -213.748 178.665 696.521 800.618 1205.35 1589.91 2014.3 1899.23 2716.43 3177.46 3596.32 4920.91 6081.43 11387 25375.6 14490.2 17455.6 26817.7 28244.8 29275.3 35173.3 51096.9 61209.8 86549.5 138160 277175 562192 455006 240195 297492 311104 155450 180540 90167.6 172094 81859.9 68989.7 81306.1 86668.4 82086.5 91948 114277 154493 200822 291537 590383 1367210 1368720 1839100 666376 465702 265668 222834 177362 168354 191607 596425 162951 148070 146906 169645 305178 254424 198790 170223 229472 197010 185676 271478 193634 126571 109455 89758.3 94452.9 104951 121043 216200 314084 248169 130432 139974 169088 254752 427112 501815 355081 188298 185558 280840 238431 122754 117152 113160 155709 344511 209302 135486 102328 84752.1 274009 381997 111315 113684 106300 71782.1 59738.4 57602.9 54667.7 64020.3 61559.6 46555.3 48134.9 45259.2 84235.7 61020.3 61296.1 65223.3 72762.1 126200 125950 74538 81272.7 66130.4 47684.4 41601.3 35079.7 42226.3 64507 45908.3 50237.5 76725.8 134115 170245 114351 51171.9 44781 108896 85783.8 76509.8 50338.9 83767.7 338210 1318060 1528250 1278110 256056 157585 104577 107932 129285 353015 797476 206971 90512.6 181017 160317 105112 103036 182023 295238 130919 161233 205900 265854 377675 349628 171040 300407 265407 253698 289112 137948 222154 282725 202970 513631 295273 262898 230765 298696 177269 128729 117132 143851 146495 167007 254728 199507 136244 101820 97758.2 126209 115237 107801 118341 175415 96242.3 185550 97844.9 81304 64530.4 92046.5 75268.7 80925 39400 38107 32108.8 26584.1 24348.8 30292.3 15281.6 11577.9 30157.8 24316.6 20367.8 27759.2 15994 19462.4 17904.1 14662.1 14834.4 23792.9 25707.6 22364.2 12051 11404.7 11907.5 11611.8 11752.9 13950.8 15671.4 14163.1 14100.3 20357.1 50709.4 72019.3 61946.1 46713.8 90358.3 180120 236928 132344 61838.5 40902.8 28767.9 13513.6 10918.4 9025.35 9106.95 7789.51 7976.92 6065.5 5428.91 5115.56 5656.81 23181.1 7084.1 4309.72 3576.03 3952.32 3941.27 3731.41 3907.43 4330.7 8047.1 4334.6 5389.5 5687.51 6098.09 33997 9252.98 4208.26 5993.41 12451.7 6496.49 2515.45 2843.49 3801.08 34099.1 4448.09 3743.19 5954.85 1365.44 3691.76 3148.54 1165.56 1293.55 1148.76 948.17 193.201 29.173 -22.816 -77.329 -50.765 94.881 -156.001 -158.675 160.87 437.471 740.744 1701.74 1369.91 1977.36 2136.84 2765.51 8439.93 8378.83 4294.97 26028.1 41827.2 6356.95 6536.15 7188.21 8236.14 9658.93 12710 13652.7 10003.3 40789.6 48433.5 10200.7 10497 12037.3 14000.6 21418 54377.8 76026.3 13408.1 12127.8 14422 14884.8 14982.1 14534.8 62887.7 71885.1 13868.3 14732.1 24153.8 38190.3 24882 74511.4 37572.2 19939.5 22538.6 12817.2 90894.1 12545.7 3924.13 4652.36 3597.15 22650.5 21963.6 3136.84 2498.56 2182.41 3220.86 3376.07 2719.75 3282.92 5132.64 32403.1 79385.5 6266.96 14803.7 17623.9 7039.08 15396.5 9776.52 24262.8 95726.9 246703 7767.28 100.434 11314.5 -221.855 3103.5 338.483 2792.92 7173.92 4504.42 3569.75 3182.44 32708.3 96370.9 6121.52 29486.3 -28.049 1919.6 1939.63 28582.3 4378.91 -619.886 -302.975 -666.586 -597.242 -597.011 -507.086 3671.57 -583.417 -223.545 300.073 -32.419 1220.73 -219.064 2814.22 -74.309 -376.106 -172.275 -162.225 63.853 317.247 271.17 141.666 -72.038 3301.69 5201.4 4770.19 -254.154 -172.477 -159.397 133.955 406.618 75.894 273.385 761.447 11.831 90.479 73.31 270.346 4035.85 1574.49 -150.226 104.294 -111.539 30.812 74.494 -13.762 31.618 58.285 -6.353 182.798
50 "O" 368.135 53.836 -3.442 1017.83 353.527 -65.752 -138.931 -99.018 -133.713 -150.702 -1.268 -32.275 120.264 -9.259 -86.164 -33.539 -25.853 299.323 483.695 619.604 567.888 851.572 1028.62 1754.84 2505.33 3686.86 8653.9 19879.3 8330.14 10519.1 17723.5 17019.5 17707.6 23620.4 42076 42994.1 67027.8 118924 261455 593693 410514 251971 366616 379313 156431 197578 82039.9 180467 59467.9 53263.4 67140.8 70183.1 72674.7 84895.3 110832 153533 219695 310334 676585 1541310 1495230 1587620 639275 427189 254542 254472 169829 147697 225862 628581 127728 107521 127122 175699 308165 223830 126670 133138 183371 180721 160407 224467 151042 98232.5 76356.9 57382.1 65979.2 90890.7 104096 193456 286292 166094 95504.7 121752 165578 268639 397281 395976 308773 162583 177245 288025 245558 94067.2 86165 93145.7 172780 333549 164978 111856 81494.6 64705.7 201993 259862 77200.1 63738.6 62809.9 101965 26949.8 25586.7 31468.2 44605 39148.8 20894.8 23727.2 23823.1 64310.3 47276.5 51783.2 41173.2 46875.5 76863.3 86227.8 56989.5 55336.3 40337.2 22083.4 19719 14085.2 21813.5 46298.9 25900.3 29303.6 56098 120609 161948 114427 40812.5 40900 118384 90863.6 113238 54160.3 131145 303222 809395 1135830 1253190 179483 141026 47325.1 66235.5 99180.5 241840 516654 162947 70152.6 184698 171396 88708 82179.2 172870 146387 110207 175660 145525 207325 337374 260867 162409 367403 455263 425712 381398 123825 368675 316332 231809 496785 270267 240707 200394 271317 176174 99789.1 139290 190613 118389 124008 146800 205070 62779.4 65653.2 72759 100980 91993.5 79803.6 104010 151710 70394.4 109630 65781.3 60244.1 41523 90467.4 61730.3 52195 21707.6 17276.7 15564.5 7392.5 6492.03 7709.32 -802.943 -3967.37 23219.2 8420.62 6933.02 1935.69 464.657 3134.47 1902.7 3345.68 3327.84 11402.6 36094.4 26045.8 1374.03 -176.726 556 489.958 523.947 5563.12 6002.11 4363.44 4975.13 14629.6 52054.2 61091.5 52729.7 31430.3 79612.6 180467 227782 126748 76170.3 51389.5 34639.6 8897.89 7982.6 3540.58 5953.43 2266.53 2235.36 229.831 -185.586 -524.659 -195.967 6024.06 44.099 -750.791 -1464.85 -1024.61 -1034.42 -1208.14 -809.002 23.962 4304.52 -660.359 108.313 477.982 2569.35 27205.4 2550.14 780.755 3286.58 6912.45 1401.22 -444.681 335.404 4026.79 39139.4 1271.24 1621.21 6689.58 2829.74 912.968 788.763 -285.881 -295.058 315.631 40.004 -455.384 -551.979 -585.797 -449.204 -169.865 -165.09 -104.548 -159.142 250.652 551.65 336.523 1964.52 526.955 800.353 1313 1593.84 2418.5 2175.53 2536.4 6889.22 9939.6 3736.22 4318.17 4976.7 7272.28 11356.4 16325.9 16838.7 11003.7 62577.8 66939.8 9196.1 9003.31 10088.1 10366.5 11053.3 17439 54763 11523.6 11015.7 13606.8 15458.3 15135.6 12838.3 96518.8 115404 11714.5 15423.1 33690.4 60928.1 32317.8 131721 65406.4 39789 30385.7 31420.5 81074.6 14848.8 4056.34 4503.51 5230.75 40743.4 37483.5 4246.45 3448.39 3630.23 4309.26 4356.3 4198.09 4412.58 6559.24 48090.1 73556.1 7411.94 12256 9567.27 7336.73 13433.2 8512.5 34230 79531.1 209412 7963.43 2593.84 14125.8 1761.03 3586.96 1354.15 2955.98 5693.8 4638.36 3148.59 2192.41 17769.2 37155.9 10355.5 39543 5038.36 6776.75 2953.13 35111.1 8838.38 1607.99 886.089 283.243 21.939 434.185 299.75 6155.3 67.552 823.09 4453.87 292.566 1047.29 138.317 2497.5 128.624 57.056 59.513 13.763 216.701 283.444 83.612 18.869 1.698 2353.91 2746.48 2934.67 54.558 -4.463 -95.566 56.154 380.177 159.896 420.324 922.732 -64.171 -129.24 -68.431 -138.401 2794.3 481.556 -15.268 21.649 -23.385 29.201 14.018 -92.703 11.96 94.31 8.48 377.806
80 "B" 1273.46 781.381 467.329 1566.78 777.581 87.898 -407.89 -457.588 -355.002 -675.419 -646.916 -882.885 -1155.02 -1147.11 -896.027 -1543.26 -1299.45 -1218.64 -1136.18 -1307.62 -1518.52 -1169.14 -1174.68 -1397.87 -1070.1 -707.426 7771.15 33420.9 4239.98 4094.18 7818.09 7323.5 8153.69 11109.7 39264.4 24362.8 38517.5 68222 145357 319401 264507 160951 220522 235750 135328 120260 50297.7 169764 62346.7 40975.9 48882.5 48647.9 48738.2 45573.7 63076.2 82427.6 120269 134361 274415 725663 805296 1203860 400900 280144 171481 153274 115310 107574 272505 397348 128727 88904.8 102227 115705 186384 158061 99383.3 101660 138112 135696 127745 186007 115871 93965.3 73972 48394.2 54467.8 70900.9 84384.5 158871 528397 157186 74323.9 84833.4 110421 146148 245305 250811 197053 139064 173413 216013 199647 84123.1 76704.1 64351.3 92729 205349 121210 81323.8 60624.1 49409.7 176202 187694 80737.6 72092.1 68800.4 71896.6 33728.4 32811.8 32560.6 43800.5 38049 20784.1 22010.7 26906.1 81247.3 45110.7 37993.6 26796.1 29792 58699.8 55182.7 45667.1 38726.3 26686.6 19867.2 16219.9 10865.3 36818.4 56845.6 16902.3 20469 42047.4 87449.6 158762 84193 26116.9 48326.3 138307 64192.9 82728.7 26887.4 86368.8 302619 934856 664913 1174420 171702 121513 54285.9 61197.6 202806 503130 95272.8 117668 48036.6 122891 97384.7 67227.1 60445.8 159091 83109.1 124566 128218 116025 158669 205182 195785 118185 342224 213652 235372 188529 123691 167916 192360 156972 384157 214377 171052 220638 178803 113516 92994.5 70438 104708 81721.8 85995.6 154488 85066.8 43619.5 61509.2 60602.5 82771.7 96071.8 91607.5 88842.9 138080 72907.1 97610 50217.7 63647.4 54634.3 96134 58825.2 39071.7 19659.7 14887.3 22191.2 12687.7 8258.04 10912 7354.24 1238.51 22332.5 15221.7 54411.4 6863.38 673.19 2272.52 1478.4 766.784 1239.18 2468.87 6577 7233.8 -1348.85 -1707.34 -955.016 -1421.73 -1720.79 -169.125 381.567 -911.35 -1181.61 2648.07 22743.4 37971.2 22379.6 9974.22 30180.8 83469.1 129328 71352 38659.4 41385.9 40037.1 5749.48 3888.49 2284.15 3421.82 5076.46 1647.1 -1105.04 -2460.96 -3255.08 -1643.14 485.475 -1613.62 -3229.82 -4437.05 -4388.15 -4485.74 -4976.97 -4547.35 -4159.12 -2473.69 -4665.89 -4506.52 -4425.52 -3247.79 11723.5 -1571.89 -1150.62 -885.191 7788.01 -3231.9 -5456.44 -3824.85 7768.02 26378.9 -2809.2 -242.983 47197.2 -1219.91 -4067.26 -4700 -4383.06 -5162.89 -4668.93 -5182.93 -5183.99 -5232.89 -5453.52 -5402.5 -4835.88 -5553.99 -5302.6 -5165.95 -5045.12 -5089.83 -4928.18 -2765.53 -4659.17 -4489.17 -4708.62 -4731.83 -3948.51 -4090.88 -3771.34 -1567.72 1602.97 -2632.21 -2493.11 -1608.01 -673.633 1606.27 4057.75 6298.37 2089.92 36069.3 37671.5 1994.1 1895.53 2134.42 3006.1 3564.22 9733.05 71460.5 4213.73 2445.12 3436.67 3792.24 3702.25 2296.06 51339.6 85397.6 5476.46 6199.84 10999.2 49358.1 23344.6 105573 56194.4 35122.8 23734 19482.9 68190.9 10989.8 507.627 925.375 564.512 14123.7 35749.6 1850.2 552.745 -749.257 213.8 119.752 -124.264 -131.961 651.163 28688.5 96962.1 2724.76 19274.8 2127.79 3082.84 5993.69 3418.2 52072.8 321340 17080.6 11040.3 2871.79 8743.31 2188.82 1123.93 164.163 345.689 658.59 2287.26 4365.84 995.604 7608.35 15936.7 4730.61 17401 3814.76 28998.5 21580.1 16461.6 8060.87 17613.8 531.285 426.441 -227.648 1303.06 -40.463 35065.9 264.64 1355.72 46322.9 1112.24 3339.66 66.025 10015.1 392.347 -179.79 225.486 -193.275 31.405 388.118 -159.423 -27.258 128.726 727.637 666.975 1306.05 819.142 216.53 169.922 345.48 501.46 460.809 356.997 660.744 200.502 238.632 690.707 363.764 635.013 744.254 180.08 1694.93 514.299 279.668 98.854 145.049 256.222 205.616 161.154 126.91
