NMR exp,Population,Acclimation,nest,0.681361,0.701401,0.721441,0.741481,0.761521,0.781561,0.801601,0.821641,0.841681,0.861721,0.881761,0.901801,0.921841,0.941881,0.961921,0.981961,1.002,1.02204,1.04208,1.06212,1.08216,1.1022,1.12224,1.14228,1.16232,1.18236,1.2024,1.22244,1.24248,1.26252,1.28256,1.3026,1.32264,1.34268,1.36272,1.38276,1.4028,1.42284,1.44288,1.46292,1.48296,1.503,1.6032,1.62324,1.64328,1.66332,1.68336,1.7034,1.72344,1.74348,1.76352,1.78356,1.8036,1.82364,1.84368,1.86372,1.88376,1.9038,1.92384,1.94388,1.96392,1.98396,2.004,2.02404,2.04408,2.06412,2.08416,2.1042,2.12424,2.14428,2.16432,2.18436,2.2044,2.22444,2.24448,2.26452,2.28456,2.3046,2.32464,2.34468,2.36472,2.38476,2.4048,2.42484,2.44488,2.46492,2.48496,2.505,2.52504,2.54508,2.56512,2.58516,2.6052,2.62524,2.64528,2.66532,2.68536,2.7054,2.72544,2.74548,2.76552,2.78556,2.8056,2.82564,2.84568,2.86572,2.88576,2.9058,2.92584,2.94588,2.96592,2.98596,3.006,3.02604,3.04608,3.06612,3.08616,3.1062,3.12624,3.14628,3.16632,3.18636,3.2064,3.22644,3.24648,3.26652,3.28656,3.3066,3.32664,3.34668,3.36672,3.38676,3.4068,3.42684,3.44688,3.46692,3.48696,3.507,3.52704,3.54708,3.56712,3.58716,3.6072,3.62724,3.64728,3.66732,3.68736,3.7074,3.72744,3.74748,3.76752,3.78756,3.8076,3.82764,3.84768,3.86772,3.88776,3.9078,3.92784,3.94788,3.96792,3.98796,4.008,4.02804,4.04808,4.06812,4.08816,4.1082,4.12824,4.14828,4.16832,4.18836,4.2084,4.22844,4.24848,4.26852,4.28856,4.3086,4.32864,4.34868,4.36872,4.38876,4.4088,4.42884,4.44888,4.46892,4.48896,4.509,4.52904,4.54908,4.56912,4.58916,4.6092,4.62924,4.64928,4.66932,4.68936,4.7094,4.72944,4.74948,4.76952,4.78956,4.8096,4.82964,4.84968,4.86972,4.88976,4.9098,4.92984,4.94988,4.96992,4.98996,5.01,5.03004,5.05008,5.07012,5.09016,5.1102,5.13025,5.15029,5.17033,5.19037,5.21041,5.23045,5.25049,5.27053,5.29057,5.31061,5.33065,5.35069,5.37073,5.39077,5.41081,5.43085,5.45089,5.47093,5.49097,5.51101,5.53105,5.55109
471,B,19,B125 ,98.968,13.555,14.935,17.800,54.150,175.189,355.844,569.778,3331.800,5856.920,298.468,62.274,53.081,187.071,150.677,257.721,37.080,50.701,150.247,157.066,64.923,83.388,116.728,26.821,76.825,140.719,707.549,14925.500,13254.100,14113.700,13074.200,7528.350,4344.590,1449.080,431.381,309.339,286.104,258.730,230.506,235.803,316.036,272.270,1532.320,955.310,295.822,262.519,236.915,170.696,112.839,166.066,63.779,74.022,158.625,149.267,79.888,73.703,76.591,100.361,157.189,241.216,968.042,4555.180,1292.910,2501.360,627.635,185.766,148.325,131.301,114.117,114.117,53.923,62.002,83.404,116.378,121.245,165.474,856.615,3199.920,847.854,1072.240,139.811,5.916,1.037,-2.201,-0.888,130.347,35.165,16.132,15.033,13.589,13.444,16.355,16.079,16.402,17.267,20.779,28.733,42.013,59.213,241.361,1032.100,256.114,385.068,158.994,124.027,13.745,2.281,0.786,0.130,-0.425,-0.320,0.008,0.002,0.106,-0.110,-0.046,0.334,0.389,1.160,0.982,2.704,18.228,155.759,0.828,0.092,6.650,13.130,6.630,4.788,71.119,13.252,1.101,4.145,3.245,3.569,-0.687,6.060,20.297,44.155,7.296,0.294,3.182,5.360,11.891,30.719,370.205,14.902,20.796,18.660,12.131,5.054,-0.712,3.969,3.046,-3.064,-4.889,-5.857,-5.013,-1.555,-4.893,-2.795,-0.900,-3.225,-5.639,10.155,14.853,10.468,-1.837,342.295,1112.750,68.456,27.831,11.973,3.364,-0.014,26.907,1140.380,269.076,36.385,17.900,15.745,8.251,9.813,7.501,2.926,2.682,1.742,1.361,1.007,0.793,0.938,3.180,7.744,3.265,2.591,2.591,1.459,3.485,1.038,-0.021,-0.035,0.044,-0.026,0.200,0.023,-0.181,-0.149,-0.115,0.655,-0.279,-1.308,-1.785,-1.413,-1.971,-1.745,2.284,6.427,8.057,2.091,0.850,1.375,7.170,-1.195,6.125,309.610,419.725,18.171,265.831,1867.930,2588.840,1494.730,882.113,210.080,63.986,37.060,15.802,11.796,9.343,7.937,8.885
481,B,15,B125 ,78.447,9.581,9.763,11.455,33.555,106.870,246.447,408.208,1785.870,3005.390,226.487,58.119,37.821,86.077,97.166,197.888,39.409,49.582,127.340,130.807,59.921,76.722,104.185,35.066,62.764,115.817,440.168,7736.210,6766.830,6545.140,6344.230,4072.860,2553.270,832.104,252.737,204.415,204.009,164.995,143.596,146.130,204.205,162.831,869.785,786.397,219.852,179.393,163.371,121.259,71.038,112.851,32.166,39.433,98.584,94.511,40.362,32.887,35.320,45.533,77.405,123.513,441.362,2182.790,652.636,1192.840,318.366,84.491,54.554,68.482,61.584,61.584,22.999,30.797,44.759,60.535,59.010,80.849,334.352,1140.480,465.114,897.525,84.066,-7.905,-7.535,-10.292,-9.736,90.052,17.747,2.076,1.485,-0.495,-1.389,1.573,1.363,0.877,2.981,4.129,8.607,16.845,26.384,102.717,494.276,125.138,176.913,81.354,65.738,10.303,-0.850,-0.762,0.018,0.602,-0.068,-0.389,0.130,-0.051,0.087,0.092,0.211,-0.333,0.058,-0.056,1.574,13.571,121.337,-0.871,2.313,10.210,12.980,4.390,5.713,73.141,9.067,-1.875,-1.438,-0.426,-1.390,-3.429,-1.470,11.869,26.699,1.632,-3.363,0.255,5.442,8.457,26.875,130.814,16.315,20.232,12.551,4.053,2.932,-2.631,7.932,2.714,-2.718,-5.679,-5.499,-4.844,2.512,-3.579,-2.913,-1.685,-2.394,-3.538,7.198,7.268,5.901,0.438,120.341,386.497,34.541,11.389,8.757,1.213,5.878,10.793,381.474,97.542,15.235,6.116,6.118,2.751,3.305,1.717,0.174,0.010,-0.091,-0.063,-0.527,-0.494,0.018,2.159,5.308,2.039,1.650,2.514,1.070,2.382,0.711,0.035,-0.163,0.127,0.034,0.516,1.236,1.173,0.374,0.353,1.539,0.457,0.144,0.292,0.550,0.384,0.831,4.316,6.044,6.804,7.024,8.519,7.652,10.203,3.232,4.813,111.585,145.091,13.840,115.404,849.354,1310.200,734.634,441.924,113.876,37.413,23.016,13.024,10.388,8.405,8.605,11.162
491,B,29,Bmix,67.254,7.549,7.209,7.672,32.793,118.598,294.313,447.062,973.115,1435.310,243.144,95.654,62.035,72.631,106.833,208.865,65.001,87.070,161.774,159.060,87.941,94.891,128.401,69.548,94.950,154.263,363.269,4353.110,2937.410,2359.570,2418.010,1791.360,1427.820,617.287,261.271,231.101,262.185,254.407,279.301,332.483,472.531,641.912,324.095,410.921,135.477,102.611,99.007,80.844,40.450,88.862,6.116,10.762,63.626,56.365,14.048,8.455,9.401,13.288,34.533,68.411,149.019,616.592,281.701,622.436,181.344,46.632,31.555,57.562,53.901,53.901,15.271,23.700,38.883,43.218,31.677,37.356,98.805,110.453,193.352,414.577,84.463,8.841,1.957,-2.532,-3.650,103.356,26.890,9.070,6.415,4.971,4.430,6.379,5.357,4.560,4.638,5.249,7.954,13.760,20.574,58.056,254.487,72.376,113.126,74.363,55.013,8.062,1.665,0.677,0.432,-0.288,-0.484,0.355,-0.116,-0.085,0.127,-0.158,0.093,0.389,1.084,0.897,2.060,15.125,131.027,1.481,1.384,7.184,13.300,7.296,4.409,16.951,30.768,-0.430,-0.068,-0.255,0.031,-0.134,1.365,14.020,25.104,3.477,1.050,2.534,4.777,5.311,9.513,20.672,11.263,15.307,4.386,9.814,4.560,3.354,5.384,6.425,2.132,-0.471,-0.258,0.247,3.214,0.399,1.890,3.357,2.126,1.921,20.383,10.735,5.255,3.870,10.532,25.099,4.280,5.761,3.555,0.686,7.694,1.843,20.006,7.910,3.066,1.922,1.831,1.839,0.875,0.173,-0.117,0.016,-0.091,0.138,-0.060,-0.286,0.207,1.131,2.318,0.753,1.946,2.722,0.738,1.488,0.846,0.178,0.080,-0.036,-0.065,-0.020,-0.060,0.079,-0.154,-0.121,0.195,0.009,0.146,-0.227,0.244,-0.222,0.659,1.415,1.004,4.862,2.507,1.862,0.392,0.731,-0.699,-0.450,7.271,13.826,19.221,65.704,334.528,487.095,390.437,254.180,78.681,22.230,11.466,4.383,3.366,2.313,1.854,2.290
511,S,23,S096,121.421,16.240,17.558,20.508,56.999,182.447,416.082,667.101,3700.050,6642.010,370.952,74.473,66.944,156.128,157.062,316.405,44.206,65.490,195.600,202.408,78.222,103.395,141.704,25.573,78.483,151.809,765.759,16520.000,14333.500,15343.200,14562.900,8384.650,5109.200,1762.990,547.053,393.718,375.740,361.984,348.084,384.159,536.718,592.301,1670.700,1172.170,303.047,278.248,241.559,167.861,97.905,149.749,48.911,63.074,164.672,154.443,69.738,59.977,63.845,89.019,178.159,285.253,991.154,4813.500,1467.180,2886.880,673.466,183.541,182.858,131.624,109.563,109.563,44.858,50.216,72.045,115.674,119.221,161.062,885.662,3430.070,914.671,1453.450,172.659,-11.095,-19.092,-21.734,-20.992,108.717,14.096,-3.133,-3.563,-4.623,-5.097,-1.769,-0.967,-1.097,0.656,4.820,13.666,30.531,49.745,261.592,1193.770,261.057,368.971,171.591,128.997,-6.187,-14.900,-16.435,-16.868,-17.315,-17.212,-15.682,-16.942,-16.559,-16.000,-15.535,-15.318,-15.254,-14.122,-14.010,-10.977,4.275,138.680,-13.594,-14.618,-9.423,-2.853,-8.515,-12.158,6.210,-2.471,-13.511,-9.377,-11.037,-10.716,-13.697,-3.318,13.245,39.950,-5.038,-11.023,-4.259,1.324,-2.995,14.425,281.127,13.158,18.258,29.214,3.891,-0.499,-11.926,-10.517,2.779,-6.314,-13.918,-14.132,-12.478,-0.373,-11.482,-7.662,-7.143,-11.602,-13.643,2.739,7.407,7.606,-8.428,377.192,1223.050,74.325,33.227,18.130,5.145,2.225,25.891,1239.000,306.543,38.109,14.817,13.292,4.748,3.350,1.697,0.498,0.474,-0.022,-0.523,-1.380,-0.880,-0.796,2.244,7.980,3.189,1.990,2.407,1.038,2.333,0.466,-0.113,-0.030,0.083,0.133,-0.271,0.064,0.213,-0.210,0.208,5.031,0.726,-0.220,-0.962,-0.119,-1.255,0.144,8.948,14.548,13.136,5.106,0.674,1.624,6.306,0.336,8.565,341.172,463.947,22.202,294.558,2042.560,2825.460,1721.980,1011.880,241.953,76.966,45.196,20.783,16.449,13.727,12.808,13.361
531,B,15,Bmix,98.002,12.658,13.205,14.969,65.015,216.360,462.809,667.582,2156.330,3166.210,330.297,123.396,93.919,105.426,146.238,298.311,93.428,113.727,221.680,216.665,115.382,128.400,167.261,82.067,122.053,200.735,709.181,10491.200,7452.150,7683.680,6411.160,3648.060,1987.040,852.173,346.223,299.264,315.634,298.809,304.668,340.368,460.997,492.149,766.295,219.504,151.119,153.109,132.840,55.218,47.313,102.278,10.024,20.279,103.084,96.201,29.785,21.144,24.830,36.230,80.369,137.777,478.219,2020.880,616.453,1277.260,285.214,82.907,86.214,83.415,34.466,34.466,23.003,32.388,48.600,70.027,75.664,146.488,488.275,1696.340,414.396,164.133,31.970,9.028,0.860,-3.518,-3.820,116.808,27.831,8.938,6.649,5.190,4.734,7.515,6.646,5.538,5.140,6.889,14.161,21.471,27.270,130.556,530.973,113.385,163.822,84.951,62.580,13.696,-1.101,-2.839,-3.159,-3.979,-3.292,-3.310,-2.442,-1.580,-0.725,0.763,-0.381,-2.454,-1.588,-1.464,0.725,17.925,135.135,-0.505,3.713,19.907,30.474,103.321,154.164,98.504,33.909,21.089,12.712,15.352,6.124,3.426,3.809,22.287,44.163,9.846,3.889,25.533,44.463,11.650,17.990,103.854,44.287,40.189,44.978,19.618,10.943,11.352,3.875,13.499,10.186,4.509,4.650,10.026,53.334,19.510,17.422,26.338,32.217,9.869,21.001,17.950,18.824,20.389,186.068,572.895,55.896,29.130,47.280,9.370,9.092,14.094,520.416,140.762,24.079,19.863,35.280,32.658,27.352,9.127,3.308,2.964,2.069,2.051,2.570,4.005,2.042,3.687,8.280,3.932,3.367,3.470,1.490,3.291,1.447,0.076,-0.071,0.231,-0.252,-0.046,-0.041,0.127,-0.267,0.126,2.625,0.310,-0.294,-0.471,0.133,-0.476,0.135,2.504,5.111,9.406,7.425,7.706,4.134,5.788,8.552,24.953,140.260,193.211,5.423,142.613,931.557,1167.940,758.366,441.824,103.945,37.031,26.249,12.983,10.404,8.955,7.983,9.081
551,S,15,S085,108.634,7.726,8.032,8.770,47.872,184.223,428.012,635.655,1860.420,2633.880,364.642,132.572,90.576,122.464,161.795,320.183,93.804,110.625,228.107,232.582,132.733,136.536,183.473,86.421,118.146,217.040,625.245,8064.580,6257.890,5562.820,5163.750,3408.850,2069.480,822.186,310.053,260.393,282.969,259.181,249.697,268.061,365.764,334.019,828.488,552.709,250.588,208.148,183.980,126.174,94.135,166.113,39.237,45.808,132.298,125.650,51.402,40.067,40.460,49.261,85.448,147.157,419.422,1727.570,554.257,1048.690,296.484,87.407,63.937,86.390,63.774,63.774,29.349,41.631,62.150,76.767,70.455,94.142,307.088,810.208,512.367,374.493,63.280,14.699,8.358,1.107,-0.734,158.046,43.833,16.921,12.911,11.013,10.330,13.145,11.703,9.550,10.056,11.375,17.677,26.487,36.370,103.575,424.135,119.093,178.634,94.605,74.811,31.286,5.382,2.955,1.435,0.176,0.483,4.651,0.773,1.510,1.024,0.615,1.184,0.798,2.347,2.305,4.765,24.133,197.075,3.493,3.722,12.603,21.620,14.788,37.272,120.367,24.032,6.134,5.279,6.612,5.024,3.391,14.742,25.524,45.208,10.549,4.965,11.554,27.789,25.460,25.069,158.820,37.022,33.097,20.580,45.914,9.558,6.152,23.290,12.886,5.068,0.290,0.326,2.063,16.108,3.187,4.739,7.351,2.932,2.205,27.520,16.582,12.787,6.649,81.378,261.185,44.823,15.271,19.092,4.334,8.311,7.293,242.646,69.711,14.920,7.519,7.187,9.041,7.586,4.222,2.637,2.308,1.101,0.896,0.357,0.568,0.530,2.680,7.993,3.910,3.071,3.639,1.580,4.232,1.885,0.237,0.097,-0.070,-0.278,-0.258,0.318,0.079,-0.054,0.046,1.926,0.472,-0.154,-0.340,0.392,-0.187,0.191,3.383,5.729,10.043,4.851,1.309,1.757,2.104,-1.882,-0.446,65.303,98.018,21.437,119.049,714.856,1060.970,644.079,400.568,107.134,32.501,19.291,8.967,6.333,4.645,4.039,4.772
581,B,29,B126b,99.788,9.643,11.347,14.267,43.648,146.165,341.464,533.676,2689.560,4975.280,317.369,74.927,50.357,125.660,128.962,259.069,27.286,58.669,168.226,170.609,65.503,84.869,130.049,36.489,83.516,143.665,667.398,13427.900,10328.200,10107.400,10205.500,6336.720,4269.970,1365.500,354.391,242.431,229.878,200.324,177.499,178.861,260.881,190.965,1736.520,1216.120,306.187,253.113,233.724,185.449,109.087,158.923,60.226,68.816,154.161,133.275,67.406,63.498,64.983,81.485,135.373,218.056,664.016,3114.310,1080.860,2283.450,542.661,135.927,107.557,124.224,99.640,99.640,43.352,51.181,67.464,96.929,88.566,120.549,523.553,1614.310,939.980,1641.430,115.087,-14.117,-15.034,-21.175,-18.113,105.714,16.851,-1.255,-2.730,-2.337,-2.495,0.708,0.255,-0.255,1.611,5.105,12.640,25.991,41.014,191.511,949.104,221.569,287.377,138.734,102.453,-0.522,-7.808,-11.098,-11.249,-11.866,-11.047,-8.916,-11.368,-11.015,-10.674,-10.280,-8.590,-8.151,-7.965,-8.614,-6.515,7.281,140.725,-6.685,-6.439,3.013,19.891,24.120,66.462,76.460,15.514,4.330,0.292,1.484,-2.320,-5.223,0.708,18.733,39.951,4.858,-1.277,22.238,45.187,9.235,34.915,313.385,53.274,47.186,37.820,26.556,8.331,8.029,0.815,22.881,11.144,-3.772,-3.097,0.114,49.455,8.040,5.672,7.298,0.607,1.612,14.763,12.541,14.299,7.318,178.759,572.546,54.900,26.663,55.123,7.246,10.459,13.845,521.793,138.162,19.844,8.030,8.858,8.520,9.339,4.149,0.798,0.082,-0.459,0.035,-0.114,-0.276,0.143,0.707,2.856,1.195,1.957,2.866,0.686,2.548,1.160,0.280,0.032,-0.014,-0.290,-0.103,0.163,0.018,-0.291,-0.186,6.927,0.985,0.343,-0.230,0.022,-0.475,0.702,7.090,10.780,11.376,4.331,2.678,5.159,3.644,1.644,7.149,149.570,199.557,18.546,209.230,1419.070,1983.410,1307.830,794.775,184.630,52.269,30.483,14.028,9.635,8.239,7.382,8.088
591,O,29,E011*,112.984,11.044,10.591,11.095,29.106,99.581,268.519,442.635,1640.740,2455.930,383.618,120.494,80.950,97.514,149.664,334.228,82.717,92.445,206.124,221.500,110.730,138.954,184.098,68.222,85.530,143.002,480.107,7370.410,5128.290,4446.360,4508.980,3114.730,2275.790,870.843,298.857,231.472,253.201,259.794,241.502,263.241,377.462,344.328,675.111,702.777,220.100,175.086,170.237,145.938,84.010,133.681,38.695,51.147,146.885,138.440,55.601,43.101,42.743,49.127,86.893,142.752,335.466,1367.350,523.559,1068.150,296.674,80.899,66.413,95.790,87.198,87.198,31.202,39.352,56.157,78.946,72.234,93.503,234.595,474.535,367.608,751.872,133.317,11.104,4.433,-0.757,-0.760,119.275,31.524,12.309,9.865,8.426,7.823,9.905,9.401,7.716,8.002,9.445,12.804,19.182,29.619,94.332,433.584,119.377,186.739,112.604,84.215,11.220,2.201,0.625,0.212,0.296,-0.484,1.061,-0.371,-0.450,-0.210,0.103,-0.076,-0.076,0.735,0.924,2.786,17.031,145.773,2.178,1.349,7.370,13.228,7.387,3.943,30.662,14.144,0.984,1.414,1.556,1.804,0.758,6.062,24.137,43.548,7.301,2.121,5.342,8.571,10.330,16.551,89.942,17.068,20.001,12.822,11.221,5.796,1.713,4.174,6.473,3.086,-0.251,-0.393,0.786,6.789,1.422,3.084,3.753,2.049,1.608,22.830,14.083,8.491,2.909,46.392,138.531,15.861,8.690,8.481,2.897,8.543,4.528,131.951,39.165,8.689,3.845,2.743,1.838,2.249,1.018,0.185,0.140,-0.035,-0.037,-0.204,-0.015,0.262,2.994,9.551,4.307,2.195,2.962,1.304,2.905,0.645,-0.219,0.201,0.040,0.018,-0.028,0.197,-0.181,-0.031,-0.029,1.214,0.058,-0.230,-0.389,-0.243,-0.785,-0.229,2.080,4.079,8.059,2.871,0.452,0.209,1.712,-0.959,-0.034,37.514,55.973,21.800,105.767,626.965,939.379,670.116,406.982,118.714,33.001,17.163,7.452,5.369,4.372,4.104,5.150
601,O,29,E010,148.809,17.266,18.674,21.384,69.470,210.893,507.366,801.349,3360.800,5137.010,527.376,128.970,94.463,154.699,219.490,491.165,97.602,126.519,302.811,318.454,151.154,204.251,273.719,106.738,160.888,280.334,1017.430,15705.000,10996.700,10465.000,10231.500,6485.160,4325.920,1424.880,371.070,264.030,292.081,280.348,234.995,252.473,390.272,275.292,1709.690,1098.100,326.023,286.682,268.097,203.596,119.880,185.688,60.362,84.233,241.939,210.973,88.817,74.894,77.286,95.060,168.208,273.877,772.593,3186.190,1104.290,2369.310,549.771,130.342,119.781,150.041,113.661,113.661,46.280,58.465,87.089,128.967,126.371,185.605,603.900,1503.700,1000.260,1311.910,128.221,-3.125,-6.898,-13.500,-10.510,153.257,35.946,10.925,8.247,7.616,7.063,11.776,10.947,9.688,11.039,14.454,21.554,36.253,53.813,219.849,984.547,236.879,335.677,182.607,131.414,8.049,1.939,-2.206,-2.227,-2.437,-1.954,-0.445,-2.019,-1.702,-1.058,-0.734,1.270,2.284,2.697,1.882,5.182,22.225,196.567,3.332,3.579,13.426,31.464,38.352,148.657,97.838,35.488,19.343,14.598,17.290,12.002,6.810,16.066,41.437,75.346,20.654,10.646,22.307,30.131,22.008,54.968,402.741,33.611,35.841,45.951,35.787,17.551,22.755,10.593,17.219,10.997,6.215,6.663,10.113,27.053,13.462,17.053,18.607,11.099,18.729,45.225,30.356,25.049,16.583,175.864,482.042,54.395,34.226,27.661,12.316,15.440,20.240,457.791,119.439,25.757,15.036,15.548,19.011,27.991,12.608,6.410,4.892,4.127,3.634,3.093,3.285,3.419,7.319,16.064,8.171,5.350,5.283,3.230,4.994,2.046,0.490,-0.156,-0.018,-0.259,-0.642,-0.002,-0.847,-1.458,-1.331,1.172,-0.810,-1.808,-2.694,-2.360,-3.328,-1.789,2.418,6.679,13.011,4.200,1.167,4.679,1.956,-1.202,5.164,130.851,167.588,22.994,227.180,1483.470,2061.470,1423.580,850.798,218.017,64.399,39.272,19.780,13.991,12.169,11.033,13.138
611,S,23,S095,112.275,13.045,15.163,17.263,78.714,263.060,512.389,757.815,3598.160,6001.050,413.744,113.147,97.381,150.340,179.129,363.186,85.458,101.964,224.709,237.382,115.540,141.533,181.249,69.867,126.045,210.944,873.142,16627.300,13414.100,14979.100,13124.900,7058.040,3895.350,1464.040,520.898,415.670,417.775,402.699,398.591,453.087,624.943,720.888,1265.150,455.206,199.747,223.111,184.020,100.340,65.100,130.577,21.162,37.676,141.593,137.754,53.680,44.187,50.367,74.643,157.473,257.465,950.076,4280.440,1231.280,2562.480,540.505,146.601,163.028,109.779,82.613,82.613,38.571,48.677,72.739,111.462,122.230,199.125,942.784,3783.980,869.733,475.687,72.346,7.815,-2.772,-7.050,-4.847,140.583,34.685,12.848,11.216,10.017,10.488,13.627,13.515,12.553,14.279,17.413,25.876,40.624,56.651,258.652,1073.200,226.556,312.335,157.247,117.816,22.318,3.316,1.140,0.094,-0.400,-0.666,-0.321,0.006,0.286,0.382,0.597,0.911,1.463,2.237,1.394,3.603,23.718,170.269,-1.033,0.942,8.294,17.852,17.506,125.056,155.618,30.505,12.845,10.610,12.126,8.233,1.092,2.093,25.312,52.795,11.648,1.784,10.349,24.669,14.958,12.117,79.187,21.359,26.189,47.638,15.500,2.161,13.657,-0.260,2.874,-1.533,-4.069,-4.594,-1.719,15.045,4.774,6.888,5.225,0.046,19.055,16.775,10.900,5.902,-0.043,430.996,1396.580,82.001,32.505,30.033,7.772,6.146,32.111,1415.340,342.517,47.796,27.381,27.396,32.702,37.528,17.926,9.412,6.183,3.858,2.811,2.571,2.870,5.104,5.313,12.091,5.272,3.428,3.666,1.848,3.389,1.569,-0.085,0.098,-0.091,0.088,-0.161,0.232,-0.151,0.302,0.205,2.675,0.356,-0.217,-0.529,-0.489,-0.805,-0.233,5.262,9.434,13.509,6.289,3.548,7.860,8.296,1.553,16.513,388.424,517.113,10.105,268.910,1892.100,2415.980,1515.620,877.177,212.984,73.455,47.970,25.592,20.444,17.542,16.396,18.203
621,K,15,Kmix1,48.815,2.926,2.226,1.265,20.645,112.786,271.664,401.245,1095.540,1774.140,249.888,110.818,87.874,83.195,98.636,175.472,82.137,82.233,144.158,140.778,87.144,87.167,103.473,44.229,58.234,98.133,292.350,4976.620,4064.220,3870.780,3518.480,2262.270,1421.980,707.751,378.901,364.031,413.310,402.560,463.050,616.579,1044.220,2830.050,326.142,286.374,129.189,108.583,92.747,55.525,38.147,103.268,1.584,1.788,40.732,47.039,10.620,3.237,3.843,8.544,28.653,57.938,221.482,1105.060,338.125,626.528,170.200,48.657,40.181,39.896,31.877,31.877,11.930,21.506,35.987,30.852,33.042,54.215,199.064,698.957,214.547,267.123,60.602,10.767,3.267,-1.752,-3.976,127.363,32.750,10.830,7.745,5.581,4.877,6.972,5.962,4.445,3.585,4.079,8.177,11.000,14.384,54.634,255.104,66.205,89.797,49.849,40.468,7.669,2.293,0.363,0.132,-0.111,-0.172,0.012,-0.304,-0.255,0.225,0.100,-0.236,-0.207,1.053,0.901,2.195,19.370,153.976,3.247,2.428,8.386,14.568,9.425,4.688,31.091,18.482,0.949,1.812,1.922,1.716,0.818,5.358,9.537,17.550,4.149,1.358,5.127,12.387,4.685,11.078,72.500,18.857,18.091,10.225,3.903,2.217,0.196,2.258,5.156,1.630,-1.304,-1.454,-1.015,8.650,0.806,0.599,1.440,1.143,-0.881,11.767,10.627,7.693,1.150,76.463,252.811,22.813,12.041,12.139,2.113,6.204,5.193,242.193,67.775,12.024,6.006,5.139,3.565,3.547,3.039,0.899,0.167,-0.176,-0.247,0.193,-0.020,0.138,2.385,6.684,3.074,2.308,3.112,1.435,2.586,1.280,0.111,0.104,-0.006,-0.122,0.201,0.136,-0.467,-0.204,0.083,0.471,-0.345,-0.493,-1.061,-0.525,-1.162,-0.311,1.945,2.473,4.365,1.607,0.647,-0.508,1.564,-1.606,-0.678,64.356,93.294,8.874,66.465,451.145,650.215,387.553,224.866,58.087,18.169,9.443,3.531,2.470,1.609,0.918,3.204
631,S,29,S080,162.581,11.999,12.728,14.527,53.513,178.324,409.058,652.678,2611.140,4270.060,495.905,141.191,75.912,149.974,204.656,448.053,68.360,104.205,268.257,286.481,124.466,161.348,226.737,80.158,118.493,212.900,739.460,11629.300,9128.260,8383.750,8521.160,5633.570,3929.550,1274.630,348.434,246.967,260.564,252.613,225.569,231.818,363.810,246.542,1436.730,1175.260,313.916,266.236,262.574,214.114,116.030,179.106,58.371,76.418,210.360,184.469,74.152,61.145,63.953,78.613,140.729,232.238,601.774,2710.510,916.362,1896.590,495.402,125.782,99.484,144.637,127.421,127.421,37.382,49.171,75.188,120.598,99.562,123.121,450.216,1083.190,793.012,1468.020,145.059,-11.954,-10.563,-16.645,-15.184,135.446,26.902,3.424,1.738,1.006,0.143,4.263,2.768,1.513,3.122,5.419,12.696,24.481,36.682,153.929,783.219,206.364,322.346,175.824,135.219,7.972,-1.658,-8.140,-8.952,-8.890,-8.909,-6.851,-8.861,-8.798,-8.179,-8.453,-6.943,-7.255,-6.647,-6.622,-3.689,11.212,178.166,-4.190,-4.882,3.516,11.829,4.048,82.899,161.409,24.589,5.112,0.972,4.832,1.062,-2.126,9.530,34.534,69.122,12.716,-0.752,4.453,13.035,12.631,33.134,233.127,24.477,25.511,37.819,41.166,11.668,16.776,3.451,11.495,0.818,-4.003,-3.967,-1.982,5.931,-0.724,4.070,9.548,1.244,1.699,40.202,20.795,11.641,4.416,115.105,355.891,27.768,14.288,10.494,3.766,7.531,8.893,328.494,87.310,14.441,7.097,6.485,9.944,24.146,9.581,0.433,-0.389,-0.204,0.331,0.459,-0.176,-0.089,1.677,5.708,2.521,2.645,2.845,1.206,3.715,0.749,-0.261,-0.127,0.279,0.084,-0.278,0.089,0.046,0.253,-0.304,2.803,0.248,-0.003,0.129,0.137,-0.442,1.070,4.655,7.637,12.540,5.466,2.814,8.006,4.934,0.506,5.108,99.324,131.581,23.061,169.312,1159.160,1794.430,1169.920,735.668,207.542,58.228,33.698,17.007,13.301,11.845,10.526,11.515
