"","X0.761519","X0.901799","X0.921839","X0.941879","X0.961919","X0.981959","X1.02204","X1.3026","X1.44288","X1.64328","X1.66332","X1.68336","X1.7034","X1.82364","X1.84368","X1.86372","X1.9038","X2.02404","X2.06412","X2.08416","X2.34468","X2.4048","X2.58516","X2.6052","X2.62524","X2.64528","X2.7054","X2.86572","X2.96592","X2.98596","X3.04608","X3.12624","X3.14628","X3.18636","X3.2064","X3.36672","X3.44688","X3.52704","X3.54708","X3.58716","X3.62724","X3.64728","X3.66732","X3.68736","X3.72744","X3.98796","X4.06812","X4.08816","X4.1082","X4.12824","X4.14828","X4.16832","X4.28856","X4.3086","X4.36872","X4.4088","X4.76952","X5.19035","X5.21039","X5.33063","X5.35067","X5.37071","X6.11219","X6.65327","X6.67331","X6.79355","X6.81359","X6.85367","X6.87371","X6.97391","X7.01399","X7.03403","X7.09415","X7.11419","X7.17431","X7.21439","X7.25447","X7.27451","X7.29455","X7.33463","X7.49495","X7.51499","X7.65527","X7.67531","X7.69535","X7.85567","X8.05607","X8.15627","X8.19635","X8.23643","X8.29655","X8.49695","X8.77751","X8.79755","X8.81759","X8.97791","X9.07811","X9.09815","X9.25847"
"1870",-0.934589305030663,-1.3992637602879,-1.23157898591295,-1.61904616972223,-0.435418702861336,-0.962706842028292,-0.397029745600661,4.13419804048104,1.10403055457978,-1.07040986964833,-1.85832672748236,-1.67473887399884,-1.62802709001952,-1.79680608976966,-1.35742387783807,-0.929418353738902,-1.96888743631713,0.175677666222906,-1.49341608096118,-0.524647458567529,-0.807225153578724,-0.253917500495012,-0.934906677286333,-0.600308334958264,-0.740084559962452,-0.793931047606247,-0.804301877905134,-0.489865513919005,-1.70583456313722,-1.77917096047646,-0.718494108893434,-1.42998513233553,-0.797654660306769,0.499895394146906,0.789050650660994,-2.36762200767277,3.12012099416261,2.6420646609258,-0.0884160545392763,1.11637707268618,1.49723279073716,-0.163702179397475,0.942657707597069,5.27037395083038,2.55136993677786,-0.41378012694614,1.33574406168533,-0.349722471035419,-0.747777977397506,-0.449950535365373,0.380024727501218,-1.31749625622413,-0.844442405869755,-0.507150378295786,-1.20259523485095,-0.0142441289105035,-0.547416305996551,1.96011273082323,1.19083773656405,0.410858488538901,0.610496795683458,-0.263904494706048,-0.435175511629594,-0.370369966066223,-0.385660793518388,-0.381455854470821,-0.394910974142954,-0.070127603129592,0.62003569665226,-0.288848246695037,-0.0334328550197946,-0.403315928652535,-0.283743285695304,-0.301485127560003,0.15032286279267,-0.183232537926824,-0.768151497907236,-0.55691969153376,-0.964028359515526,-0.51785240296833,-0.929093552166314,-0.0677974753951072,0.0850924658756351,-0.042552619246908,-0.240384811068462,-0.89467042236767,0.239917324035378,0.139770214675665,1.05249994059791,-0.547801402695719,-0.69660336073134,-0.269325974404918,-0.00726224504500873,0.175765768671922,0.139982045237127,0.233476433782996,-0.0481580363478834,0.200602784727386,0.0258379105512689
"1890",-0.988631072732976,-1.82982208161009,-1.88127593947895,-2.0191758782776,-1.58919443700437,-1.20324686002676,-1.39266031034189,1.36429175253786,-1.60432211227271,-2.07717930656634,-1.95750851552218,-1.87544555456218,-1.9247971934655,-0.5565727158778,-0.741379103179668,-1.1676343761787,-0.830173375007064,-1.56585045877475,-1.04696168123347,-0.265932255029338,3.63155403486496,0.886257265345128,-0.714057327553175,-0.742634716669119,-0.605735435324589,-0.733820086364366,-0.715712511465442,-0.630496616201109,-1.19583449271417,-0.639049845148663,-0.700584226957571,-0.101644560675477,-0.420440942417624,0.996070663288289,2.18136004025111,5.76666601518693,2.00518697810282,1.72397372063306,0.85203998538526,1.27896811927145,0.32515754030294,0.584923747023163,0.48656392561729,1.89896238803792,3.75588490801483,0.598713137090834,0.204209770243482,0.269966202275622,-0.57701621531613,-0.277637504921242,-0.305173748672229,-0.306994720895464,-0.229203986744328,-0.245538811979037,-0.331118932125539,1.62592753463653,1.19345706665264,0.240384509545442,1.21628332796952,0.58285558551562,0.559734085159091,0.451313612499394,0.47564366319008,-0.113683552849451,-0.305062417378026,-0.395906457382752,-0.450108380744517,0.0274996700103634,0.160560483877528,-0.256558124872781,1.43086813632496,0.22968303238732,-0.489858491529784,-0.514691794773797,0.079621756246443,-0.213108949397577,-0.101872834848953,0.0381200514797212,0.516813178597472,0.623443786443208,0.868446392143566,-0.390308756332038,-0.292466429378181,-0.293230729863045,0.764831809399458,-0.490566790513445,0.0660588890511137,-0.0715251010768049,1.84785115495637,2.01784757711371,3.15173160064778,0.106946078498433,0.0200374469158121,0.0258637322083903,0.113249315103603,0.108389160360297,0.0674251807913597,-0.0231317654984185,-0.00739688251390056
"1950",-0.211422858376805,0.460643698758057,2.03763613277391,3.27490238616123,1.33204930658331,2.64113815577552,1.84331485623727,-2.62845780504378,-0.104786298048507,0.352388146704855,1.66293894592389,1.1473199830247,1.19882593177731,1.01805134152333,0.70495650075482,1.05039320825788,-0.213216493043669,-0.665121509192234,0.133580842101643,0.291889103776123,0.083448809866618,-0.164295522492562,0.530092365636741,1.29021308016061,1.10131039595125,1.18453818634935,-0.685123697080884,0.228111399291482,0.864140576228151,1.32593760603392,0.17040481555987,0.531580140265288,0.337820243027743,-2.57488977514239,-0.12639239804684,0.071586038977357,-1.18804460679648,-0.62969189844424,-1.47366952743944,-0.527351373309249,0.3412770631141,-0.258688622908561,-0.715707712116471,-0.356831362793667,-1.37546374998809,-0.3967298314092,0.0461042876948366,0.395749391689854,0.0672692269981669,0.109202512176171,0.100595620610535,0.134036726099737,0.324109332343644,0.255310747127615,0.534634797933039,-0.150522361023604,-0.350479368139498,-0.481408905191588,-0.519846320860626,-0.471398079505797,-0.536229023897268,-0.511845412542996,-0.469393248049619,0.0929498621345331,-0.0107819258606556,0.875636658013065,0.831973086253828,0.539182048964283,0.284374968119026,0.220750844579873,-0.331907756696095,0.117626349813593,0.582149635528821,0.611503281963784,-0.438010785005117,0.470447236087736,-0.527110401398468,0.0293253874190478,-0.330562254076392,0.000888993112417526,-0.148074067506882,-0.34672369884186,0.449553009315932,0.369990480197597,-0.475718687766919,-0.662175290437894,0.0368278061737523,0.895549553912636,-0.0522331345864421,-0.390520698046198,-0.627926538302414,-0.394021573849609,0.0981884720988088,-0.0507109682092988,-0.0930008697331532,0.0997251434189589,-0.073191277111498,-0.0947397294505335,0.0372963795956557
"1990",0.208683166861008,-0.59775802003277,-0.908201340452978,-0.225657206853536,-0.234936068975595,0.476677707543406,0.217926662953177,-0.968935109886187,-1.00592563320308,-0.0310240962645702,-0.0749266339775239,-0.326011585695118,0.228269503550278,0.302096217264179,-7.01350070309596e-05,-0.586257988948272,0.811656410453967,0.548669176472058,0.0341004140183417,-0.300228622541063,-0.463541710856922,0.156547352894878,0.359279013006228,-0.177473374798514,0.0318473291662361,-0.0559113618985191,0.975831317928648,0.32533537931388,-0.651856446151342,-0.294299834521849,0.0121310569475012,0.414523468055303,-0.835204917512985,-2.9837078523991,-2.03094770360184,-1.36927304448736,-0.229497084234552,2.5545781744873,-0.135553702207608,0.307752502958999,1.17796808985389,-0.124430817121691,-0.513621481379284,-1.89463019576098,-0.653486716608849,-0.627636251082098,0.208207518400175,0.81271479041217,0.426581799385175,-0.331924213737591,-0.392109153208748,-0.46375663055362,-0.851801320443579,-0.586087591675713,-0.837502907314045,-0.543511169366424,-0.415333042315004,0.208017189041567,0.630804195657994,-0.0469773880873044,0.12743092832872,-0.333206054754127,-0.590300924883425,0.0442510641152477,0.325013464842254,-0.23037040973004,-0.202560732228788,-0.870619332783603,0.204887216299579,-0.10935979671177,-0.427295437755328,0.632400084680438,-0.145327868957519,-0.105198610349398,-0.71195805089785,-0.32466460319344,-0.952454425741974,-0.650776457275633,-1.41089745520398,-0.712958923523693,-0.805541054285567,-0.623827115315018,-0.116260879644239,-0.175119432132937,-1.15218737513219,-0.972454509032802,0.06561896918585,1.08595418252858,-1.03707861449261,-0.747576097970719,-0.687252570833774,-0.48334892659987,0.0630661894214167,0.109109260522836,0.00428973167897262,0.0543512078306782,-0.00395520747948594,0.0497221362048309,0.0365535932039734
"2080",0.471659193250486,0.83754779628337,1.51594768209786,2.10991945120347,2.28794055290371,0.538217571421446,1.93175303076158,-5.08241325996998,2.07567581621311,0.94547194771912,1.429877558588,1.40676561247189,1.82600725577775,1.47351330733163,1.65101434224327,2.1959631754779,-0.346990922868162,-0.711242671104493,1.87341231604093,3.37138397058809,-0.893556111839242,1.46573705662208,1.55240835980135,2.16122640453942,1.76857681091047,0.983382255178638,1.12835363350416,2.32542517133097,0.979576910363911,2.88804745432911,2.2064013860389,0.60575200214149,1.14743378428373,-0.0229506538945832,-5.59928289804891,-4.68656863921688,-1.60518887379266,-1.88662307421871,0.881627459949143,-0.948819081009257,-0.821558956125724,-0.821081600622413,1.44814857718057,0.980601806379918,-0.919034490630728,0.837367081980344,0.118876016002064,-0.71969215387919,0.210794046566562,1.08586732076044,0.610754092205267,0.645129702221195,-0.0346615810920117,0.278598739899327,0.613925825408982,-0.352536732219737,1.21928484360406,-1.00732809978244,-1.07389025672695,-0.681223840340483,-0.0455441592045164,0.0273029454518252,0.0881121524319041,-0.387265630897093,-0.44096102332039,0.341359376329912,0.366033452801978,0.495829215568138,-0.00287616027539892,-0.0247631626391893,0.424910488990685,-0.307573461514051,0.236283782696731,0.188890729786468,0.684584783265516,0.0736814315946719,0.993940062432084,0.628240318623092,1.18862099175401,0.414784677482774,-0.884139441979108,1.05117360484795,0.124431016027555,0.368952349094317,0.225816476666447,2.87678388643654,-0.500143582173698,-0.47922543750452,-1.14721828710196,0.952410747146117,-0.462889564372265,0.0630950292407745,-0.195596169711912,-0.30584555342932,-0.311837504091636,-0.0245918210440117,-0.311959821157462,-0.209142776756451,-0.00225072268689568
"2140",0.287145869277942,-1.07826037596327,-1.80055608895441,-2.10883827848027,-1.21136645901155,-1.20973290592416,-1.09326577825966,-1.12806129404959,-1.23063481905505,0.00659590468818522,-0.265822021293857,-0.37649117329964,-0.328817190603932,-0.13999078706148,-0.445594120090779,-0.233250828438603,0.954726545307986,-1.04054186939533,0.0609579653778441,-0.922244988925227,0.65022324988722,0.935011127280914,0.2443486942764,-0.55031487505861,0.141179640138261,0.255549965556845,0.284101480770279,0.0481901798823079,-0.797127554216486,-0.642611150791431,-0.360656893385756,-0.510569874447331,-0.635552336475957,0.19092059107641,2.80661682875066,2.86675897161142,0.408922709332928,0.824821995520754,-0.598212687826113,0.961432188437544,0.0635652739249286,0.752163147134316,-0.356659868244188,-0.260404492490676,-0.144108655482179,0.311444737885218,0.647751681506942,1.27726000135403,0.522859931038567,0.579488072707699,0.56615594683782,0.283775861517929,1.08759456094871,0.592502293203798,0.269878720663093,1.85826490445828,-0.175251866578596,0.153646638201573,0.315715253535243,0.0109884722999795,-0.00572816676994249,-0.201338525438597,-0.327918686109777,0.278457922859637,0.10055267183277,0.130518893180028,0.015538879980751,0.375198349680622,0.173251645019699,0.267493227456823,0.646952245137511,0.158954519198113,0.292904283064623,0.196514121335153,-0.54991076142221,0.172274085097977,-0.749772012510708,-0.0667762872632778,-0.746841191864129,-0.326410163615162,-0.0924784534047211,-0.568991420920575,0.188162862025278,0.135786420865288,-0.288750442643729,-0.688589403190935,0.292788639032255,0.923336826276406,2.07085381692754,-0.625978264622817,-0.346310213793831,-0.373869307614589,0.288851760685077,0.187367331801406,0.173513953841452,0.159191099241191,0.286630964487643,-0.026329408950635,0.129668827464846
"2200",-0.435756195040608,-0.958088961261186,-1.66267332015184,-1.14852657293324,-0.746048539614571,-0.320719963833634,-0.622059294030231,1.42740295537328,-1.3752793509146,-0.975368693217001,-0.581852960224144,-0.699200506327297,-1.01248063632478,1.05715703376833,0.670040410591498,-0.398845674404203,-0.878099262000229,0.634927671871411,-0.495282959570556,-0.428610762425764,-0.852887057069168,-0.513644436835293,0.176702538164734,0.186203160607725,-0.507110014841315,-0.334465103132618,-0.000443567691021191,-0.0229235049202766,-0.839866427002404,-0.711863837329241,-0.349007820114163,0.461171334613451,-1.15286536184049,-3.42932323254316,-2.06773122250682,1.3518459322427,0.55604067307446,1.75051926655644,-0.931207171471149,-0.0375588185748971,0.610876531769789,-0.0765759661409319,0.146683064614574,-0.555060721405076,-0.165772985387287,-0.108486923284644,0.515019426735364,0.495181480765811,-0.458059918387335,-0.929375964909266,-0.850501883480279,-0.5479935449787,-0.241479678908039,-0.963401237676315,-0.814430450448939,-1.20935537049798,-0.614775451565562,0.755983384387622,0.601487360637244,0.500445357782167,0.376843357461296,-0.333039914038568,-0.524611764225407,-0.221281800847913,-0.239657107705002,-0.221655978499491,-0.265139781200289,-0.927526790803836,-1.03890739942475,-0.252389443457131,-0.643301863450206,-0.365058374368151,-0.352707817464721,-0.321403871946796,-1.61068063705374,-0.504667546228101,-1.08752613230629,-0.6732374420023,-1.6079153083829,-0.828024872056271,-0.784084901763449,-0.860992651433587,-0.244161944910469,-0.223886092336631,-0.945195240632175,-0.954475873488852,-0.385412781512258,1.60685452641102,-0.961395037780984,-0.789277484978207,-0.733931659595934,-0.435554681784378,-0.172991015072629,-0.23850580538547,-0.29600074931969,-0.0955188443446379,-0.192098223279707,-0.130271263148807,0.00532629586013053
"2220",-0.351472797545478,-1.46966483794938,-2.20678521488054,-2.10526797066634,-1.17675295928096,-1.02088199799571,-1.18699657793185,1.58201153284837,-1.33950896408022,0.984810724469499,-0.00401405883020905,-0.257131629676718,0.489719652466029,-0.359018674641627,-0.894363097047322,-1.17140139383147,0.711072983101221,0.0554346075248084,-0.403047630780918,-0.613834756704062,-0.769056022459465,0.0541051392308681,0.407436953726048,0.14087575656872,-0.326420683022033,-0.0205667231135579,0.00860096765904413,0.117640400819229,-0.953622404060174,-1.20101115402639,-0.456413394628553,-1.05796410026569,-1.97843415983148,-3.16714183052573,-0.537237273236634,1.1890598466129,1.50170864852146,3.11086222443702,0.0697532342132524,0.271062359734553,0.541634124774049,-0.100873307118751,0.337471064602547,0.346439615309423,0.903424649272045,0.000631982727081679,1.11920592967784,1.00734428326122,0.282849286127764,-0.355902006739433,-0.308581911759023,-0.581080683182239,-0.439819770289853,-0.429040540308475,-0.893710842442517,-0.884840708201919,-0.455563134901805,1.26588903283727,1.47438211140568,0.348282634976962,0.48012339710413,-0.245641402718548,-0.53192340113827,-0.163463987640532,-0.158730664964297,-0.257337498599191,-0.256815672284186,-1.02034677724619,-0.892777565924877,-0.189168244907042,-0.751269368037333,-0.146236763324996,-0.290452566141294,-0.242822024274555,-1.59772427738054,-0.455132372100262,-1.13563020553629,-0.73507747636197,-1.77301544447409,-0.933993762104676,-0.808291511083471,-0.871956969790317,-0.312331333410371,-0.304394251375528,-1.13039283257598,-0.982802830489565,-0.236697970752937,1.42164715373152,-1.27454695736054,-0.810766141194862,-0.998663796296532,-0.443370147083639,-0.103926446856538,-0.118985373644851,-0.182398474038303,-0.0969807847979215,-0.0549687513378185,-0.0392125487348393,-0.0719004877991888
"2230",1.04193052647746,0.354555266552533,0.621868399994159,0.733618586791065,0.3728233596884,0.518094323502083,0.778803079568693,-1.85278008236481,0.512641687799491,0.626935489212882,0.862963477885995,0.613948564420837,0.700195203818384,0.555298618707994,0.298661734938127,0.943399282623609,-0.674901356616969,-0.49370842427726,-0.139326800636113,0.178205120627804,-1.83687608031929,-0.179650734694311,0.341334824716897,1.20848696495398,-0.326827462189317,0.00424061086751874,0.523365102349337,0.45898765464944,0.492188542574229,0.762020383500646,0.538212526363312,0.449196381758812,0.625880674180145,0.390416874850499,0.16447174839785,-2.16593533679399,1.36866690833695,-1.5715552457191,-0.456954059776782,0.470714438450489,-0.0599823598324567,0.526541378113279,0.177082686810941,2.61127299487417,-0.219151126731608,-0.215629150915914,-0.041141801096425,-0.441255055763788,-0.570609158870004,0.05911090695262,0.163255877724387,-0.0369869655969996,0.367274213899847,-0.195356699736634,0.613278492251952,-0.106579680484658,-0.742110003332405,0.660363234427876,0.0236341509491912,0.0314629710482418,-0.264941924027226,-0.526199544188383,-0.602862204089809,-0.424979014189764,-0.475166722022294,-0.186827230716885,-0.301039634512888,-0.0939582952835906,-0.458051173123107,-0.143308494820088,0.199949261604588,-0.36229448036325,0.0853912511353321,-0.0380186836677216,-0.090972815336662,0.0313862099565901,0.471807969482964,0.129962413225243,0.208654013098059,-0.219838834141697,0.526745445667139,0.254558286482858,-0.0646635862851418,0.00529625626917298,0.458153788160569,-0.508669831873829,-0.191797424041142,-0.0492380484433676,0.827964008677051,-0.611673092554349,-0.992726693200361,-0.416050382375581,-0.0895562580470153,-0.177015862808136,-0.181875931113285,-0.165766823926877,-0.048253311319562,-0.133173335927902,-0.0477901624047736
"280",0.190626291499317,0.676766167233552,-0.197108247780408,-0.17550512036923,-0.21870082436105,-0.00796571583051382,-0.631752813076246,-0.18836363444766,-0.878300384128904,1.02315059746236,0.831969050813301,0.640638870353704,0.037177714443223,-0.150955137059479,-0.408508335207008,-0.517628017417746,-0.0672548850050673,0.632427136533706,0.531780399197972,-0.132120905820399,-1.56097167744063,-0.69781031206002,0.305874150667942,-0.347497515660075,0.284937033586909,0.857661213771444,0.329338952242016,0.111590525523454,-0.147285379978277,-1.22392809589831,-0.221008881546691,-0.629850057607601,-1.01793790738901,-4.29087439477956,-1.63998027275393,-0.0935953760623849,-0.23188229072147,-0.588384529985196,-0.111175268329179,-1.2358863972704,-1.81770724119609,-1.82886631384509,-0.881398558535576,-0.973593685602547,-0.690104099530602,0.126690168279722,-1.37333053551436,-0.685239851567652,-0.0254861219758559,-0.0650737988237956,-0.209920562927946,-0.468907439904607,-0.658596890950754,-0.292641438134182,-0.490125450279019,-0.386075315981908,-0.145872199512884,0.268076582097417,0.506516091217068,1.03363665336084,0.387676446634281,0.620489357484641,-0.50038576526045,0.137102051673812,-0.0429742800607456,0.100401301073319,0.0940953461721282,-0.516767728214057,-0.615846118131675,0.0954197776964902,-0.216680853148671,0.0891255139450983,0.153498417822679,0.186380552293288,-1.19317310237388,0.0384087206422234,-0.733209903417585,-0.287463706241127,-1.22167406168985,-0.592724245553723,-0.304171254886541,-0.673636090618456,0.0148703815785934,0.022153253847146,-0.512501107723992,-0.798281820659315,-0.26004800042837,-1.11809021088809,-0.290107411646661,0.128764606671324,0.316362251942409,-0.468513937215672,-0.120131967401371,-0.207071455566635,-0.179450353167801,-0.0412648965752251,-0.136782522298253,-0.0976067104414927,-0.0429645405754078
"360",0.835704050828662,0.986250442727138,0.133806440843703,0.36009777694816,0.501319850206513,0.672624317334534,0.79754820830932,-0.0822257819823861,-0.592039958085842,0.986658790531494,0.670816309201782,0.507448571541057,0.316751163932613,-0.630296913177648,-0.707441010268428,-0.174323162136317,0.823498485176356,-0.591288748756812,-0.0428425475764742,-0.677434955037068,-0.464912139070332,-0.719938343428111,-0.342662517772452,-0.40412092734813,-0.0045693054661899,0.586546777087135,0.403420391594393,-0.497321047053487,-0.379137528840046,-1.12322186556331,-0.536573056590839,-0.494753824161042,0.100107367803314,-1.33390754455711,0.437223530289377,2.0735571333271,-0.740508122806722,0.75152884986005,1.37218151094316,-0.139798447871149,0.136637682919746,-0.134014883321155,-0.460469780655047,-0.87474822339267,0.353749614251444,0.332476846660364,-0.641273259776973,-0.252613989545433,-0.355887822401332,-0.077825186743755,-0.435109485425798,-0.881762890675476,-0.217098528143446,-0.606349107840283,0.0811503846382206,-1.04103967488882,0.57743593173384,-0.0396846624495682,0.185533501763001,0.667441243251006,1.11154343720055,1.22205986178814,1.52765295751503,0.169443874279068,0.0964455810155532,-0.0419919130332908,-0.169346422742623,-0.156364588372183,-0.210217546589851,-0.0621598338865066,-0.229251674859232,0.0276984673667938,-0.0689396026023308,-0.0334075429318991,-0.319120295894089,-0.0635479436684527,-0.0594905412243855,-0.14075616710094,-0.480076105597395,-0.520779323166223,0.151523024126991,-0.283907283923522,-0.145493572132883,-0.0918902053748201,-0.00875105127523653,-0.486270315220679,-0.327358337459713,-0.73992014087745,-0.452417226381337,1.40034186780526,0.183705775077015,0.671015925912396,-0.15587547628533,-0.199766672447508,-0.130539003035494,-0.0851299326291046,-0.111857141877862,-0.0993976730614852,-0.0146148928703112
"450",0.204085467883911,0.473348946339383,0.466401863876297,0.169027752271151,-0.0932264045676873,0.15373739379835,-0.226497597365671,-2.07521903022227,-0.227885287661396,1.24942122448194,0.836665201317156,0.855117620623038,0.678477910125734,-0.688232797128718,-0.405313085372594,0.920069776230717,0.527812805609724,-0.935438809134552,0.0744653955265158,-0.344271005490243,-0.0404070939393996,-0.189467151925951,-0.143658149427327,0.236624176668471,0.324124506988479,1.16121828852645,-0.0978268326545103,-0.228834003827613,0.269485756926597,-0.555198966767303,-0.00515950712601781,-0.549119570740295,0.462881977087145,1.15235208575087,3.15027293217424,-0.701469116337936,-0.911641041236368,-1.20707145619967,2.35545005463022,0.944072435866506,0.674969421052766,0.582220231332904,0.139352845700966,0.981896104887025,1.23384347606745,0.616961629669408,-0.329049546016657,-0.155883050274056,-0.0141922035341532,0.353431141888727,-0.048709153651458,-0.188944422917878,0.46045193622296,0.167130126549274,0.0913398154423439,-0.220004734082755,0.825047814565515,-0.37557536599755,-0.0856158286035317,0.29928342054415,2.11705348988514,2.02091328936911,0.698115762185302,0.454179449729265,0.387995448496835,0.354067634930604,0.2955387779707,0.717219603250454,0.514662430373042,0.588836995774786,1.12905099418694,-0.003774417563594,0.405882405847701,0.424119494082859,0.606300639933472,0.389430228249225,0.548726378752659,0.235734269070935,0.10540603327985,-0.220963769199081,0.517949365748668,0.320460496908578,0.248422857854178,0.260626457590829,0.506079629047581,-0.0374367302363524,-0.0190701271848848,-0.969628173830554,-0.513389804905195,1.65941847192695,0.394991251678964,0.303140152460819,0.0757587230429273,-0.0299513965679682,0.0934070290818596,-0.0609649707800029,0.105193033722537,-0.0820248751736268,-0.0336327649785605
"480",0.612997170945487,0.792793568402994,-0.363784321862435,-0.504013880087996,-0.0142786775901838,0.0147586793742981,-0.199360525568851,-0.694140956301435,-0.984231125617255,0.754426983686598,0.544912594390669,0.441301993045994,0.00595997765422397,-0.167267577056282,-0.385547193092194,-0.481735094871781,0.0682573206741363,0.210383307249293,0.286475740968146,-0.00422027878727933,-1.42354611523583,-0.150137764605163,0.347231403215405,-0.258296569126806,0.0389110611728848,0.293879773235983,0.910600143467795,0.212466301070099,0.00199311394865831,-1.00667641916111,-0.195233246475348,-0.261547780092923,0.199344593835223,-1.27783850192733,-1.3326373762196,1.30221943514042,-0.442243625387629,1.51553885036637,-0.0531757814172064,-0.513037035141728,0.0583546460345934,-0.812887418531369,-1.1245602898268,-1.5457342957227,-1.24726773006877,0.437997954541043,-0.806281743870253,0.156298824738211,0.109226259642471,0.18221488111126,-0.262564161914387,-0.868833733125663,0.26993502644973,-0.0903326948004467,-0.722918264892157,0.257044286827688,-0.180507241445919,-0.00733397311027932,0.238083333002699,0.434864715896416,-0.115774153086016,-0.00412141775233681,-0.242257038036127,0.163196725229523,0.155042440192835,-0.0238897773246998,-0.0987466316660659,-0.444935905279651,-0.330075755676231,-0.00110931415890861,-0.0955934220304833,-0.0096315773076442,0.0458746647412251,0.0722533621023075,-0.861450994055185,-0.00834913039178726,-0.659230220830183,-0.464502818764064,-1.24122573738738,-0.645856215274531,-0.437051644462107,-0.566542602936845,-0.00839184158069175,-0.0296974925459878,-0.624736290351894,-0.645574732518331,-0.145902948583409,-0.831793559755448,1.33376610743573,-0.377142924472153,1.24520209126336,-0.421120315253305,-0.0960289084612071,-0.135469553480575,-0.137600966279747,-0.000657042297767317,-0.12403216785227,-0.0618863555605382,-0.0327138074385069
"530",0.46530164635595,0.236671177284819,1.11256538935694,1.7335673020154,0.308240131627224,1.2272265042749,1.09532093304204,-2.90343865343998,-0.303523612221989,0.147157545085448,1.57229220263738,0.768668627948589,0.731575143206111,1.26026158941738,0.582443666233644,0.375363877895897,-0.681220669937574,-0.682576852474251,-0.391274359128767,0.492777076603626,-1.11754504461265,-0.260235862838173,0.350328213456891,1.14231345780063,0.500996737258595,0.312860885374492,-0.0421845407765609,0.0303901623879689,0.912392860369052,1.75173164409036,0.17712134686926,0.562546432110608,0.174353199921417,-2.21159011246818,1.34738398423368,1.11784270636101,0.346114023984355,-1.60749437480588,1.12163941537303,-0.718525037778285,-1.44959954495891,-0.932465536749688,-0.103305527727853,0.429114441903516,0.342238513668979,0.88160094506348,-1.0831475093448,-0.65625664102018,-0.27605128643786,0.769266983291158,0.351553466684668,1.01705753791973,-0.759529361307883,-0.24379289928585,2.34571836346438,-0.72007205878969,0.941611930714861,0.216130695829052,-0.15432275310149,0.41055484755378,0.687028679633139,0.875658995027859,1.67514103646974,-0.142832494527574,0.00240603340280341,0.0829733676405231,0.0797907315355521,-0.209117729765457,-0.267200973693925,-0.129437960011599,0.22511840191189,-0.00857579003379137,0.0415551584869096,0.0680882882577976,0.54915663462048,0.0285592460224275,0.870097833963554,-0.156622334614747,0.428329886026324,-0.306109095793784,0.571153259284405,0.671916035695912,0.0949207878681664,0.0601112827091748,0.338943041914386,-0.227104109148028,-0.16125760191352,-0.297819733425402,-0.695943929807075,0.890423401248816,-0.625193811423493,1.25089043737299,0.00968227711821848,-0.138047632838048,-0.0826705503337229,-0.14499474520903,-0.0483653812843684,-0.130012331139683,-0.0176151657898421
"550",0.676687482752379,-0.0330601915117163,-1.03382888056009,-1.12164384424261,-0.742267276418648,-0.694522808797485,-0.541865556386653,-1.5121496910014,-1.01213876323012,0.65855776813866,0.614251814437408,0.330124348939276,0.0494330227149036,-0.111979997501735,-0.449791379842701,-0.60363491703555,-0.165437880334437,0.990679849720514,0.0541392657847751,-0.332949447396765,-1.10046005226151,0.121163028638861,0.220774308778669,-0.414912615438313,-0.0931779436203019,0.177819266387316,0.904652250584893,0.448432546430943,0.578856785744237,-0.139668839942377,0.0369841417803174,0.070609454512133,0.0114780652616936,-0.387730180877736,0.17938062581952,1.55861966921412,-0.556256989891009,-0.0807214960791927,-0.842537859277606,-0.264146565819098,-0.332242041966875,0.0250061948629068,-0.897775522030355,-1.83201914996781,-1.84241508632091,0.0258653408271395,-0.625884996332604,0.183927871432508,0.664068009037951,0.342711443707474,0.0865060762772564,-0.0138571072160471,0.436152114042459,0.0135637160489298,0.243490730051082,0.551529617491985,-0.126798979862167,0.323370620458595,-0.0317337588499924,0.205329485849617,-0.115666679990495,-0.248795863623361,-0.332991027158032,0.237345817851633,0.69769823577426,0.128379572544549,0.182779236916874,-0.823840210892414,-0.667793456101131,-0.0661522684582037,-0.356638554241915,0.017146303673687,-0.00976804182777777,-0.0349138710463573,-0.833136520565572,-0.174843799486194,-0.507913531058553,-0.379993434538588,-1.08277165420334,-0.585170538932564,-0.682769910310509,-0.391616213161367,-0.186839325118258,-0.197427528487655,-0.844682483568217,-0.463522586702061,-0.184413640519018,0.0822368271000702,0.784778990429616,-0.603371880474242,0.792757787776319,-0.441992500801925,-0.0022016218098191,-0.0734044608466037,-0.113664794141309,-0.0429355987636944,-0.0526286534031673,-0.0482672326851579,0.0720983398193008
