"","X0.1002","X0.12024","X0.22044","X0.621239","X0.641279","X0.661319","X0.681359","X0.701399","X0.721439","X0.761519","X0.781559","X0.801599","X0.821639","X0.921839","X0.941879","X0.961919","X0.981959","X1.04208","X1.06212","X1.08216","X1.1022","X1.12224","X1.14228","X1.3026","X1.32264","X1.34268","X1.36272","X1.4028","X1.46292","X1.56312","X1.98396","X2.004","X2.02404","X2.04408","X2.12424","X2.22444","X2.34468","X2.6052","X2.72544","X2.74548","X2.9058","X2.98596","X3.06612","X3.08616","X3.14628","X3.28656","X3.38676","X3.4068","X3.54708","X3.6072","X3.9078","X3.94788","X4.04808","X4.06812","X4.08816","X4.1082","X4.16832","X4.18836","X4.24848","X4.74948","X4.76952","X4.78956","X4.8096","X4.84968","X4.86972","X4.88976","X4.92984","X4.96992","X4.98996","X5.01","X5.03004","X5.05008","X5.07012","X5.09016","X5.1102","X5.13024","X5.15028","X5.17031","X5.23043","X5.25047","X5.27051","X5.31059","X5.33063","X5.39075","X5.77151","X5.87171","X5.95187","X6.05207","X6.07211","X6.69335","X6.71339","X6.73343","X6.75347","X6.77351","X6.85367","X6.87371","X7.05407","X7.15427","X7.17431","X7.23443","X7.25447","X7.27451","X7.29455","X7.31459","X7.33463","X7.35467","X7.37471","X7.39475","X7.41479","X7.45487","X7.47491","X7.49495","X7.51499","X7.69535","X7.73543","X7.81559","X7.93583","X7.97591","X7.99595","X8.01599","X8.03603","X8.05607","X8.09615","X8.23643","X8.35667","X8.39675","X8.45687","X8.49695","X8.61719","X8.63723","X8.77751","X8.79755","X8.81759","X8.83763","X8.95787","X9.07811","X9.13823"
"1960",0.0617697081105469,0.0621236330082508,-0.0119302553530647,-0.399429499638603,-0.0918309447866535,0.00108082459559294,0.109452618840517,0.0628677351059434,0.0180095196229997,-0.200690116920559,0.130395756532544,0.0409550167516709,0.164335255567465,-1.92273936126223,-2.12085722361838,-0.914020595372869,-1.1571112410142,0.723762839811036,0.782070557365424,0.738809782150718,0.649522315611995,0.786221358665299,0.751973897861002,-0.566703009649394,1.55379790089402,2.0322431249957,1.12722813306194,0.494460727574984,-3.76468972294278,1.17295927290495,0.8488519780583,1.10323010542175,0.966045936479952,0.894408282723551,-0.696446537840139,0.77678662004064,-0.669784566928189,-0.690266995905872,0.943179140634173,0.717899008438743,0.233787307653214,-1.60630304070523,-0.333091145152635,-0.891875700448155,-0.716897661429197,1.764348301872,-1.44893317165847,-0.0946387020267135,-0.366385943086978,-0.11479831481968,-1.33647461671619,-1.72871550869658,0.678946747732672,-0.708200735677873,-0.486685149621472,0.0731697538545017,-0.288644017276628,-0.369984020700848,1.20318757840617,0.281110914375228,0.176987821185932,0.180246861636752,0.416821828620238,0.369400353301724,0.355821958747331,0.357284570895338,-0.279945616490977,0.359419255522009,0.436252565424004,0.466446950565418,0.517062879828382,0.456423790311311,0.419335648150002,0.48118850652957,0.533936355239966,0.547273070598193,0.465851007351408,0.53810111808261,1.08250973288939,1.16396396224799,1.1141973546292,0.948127098822536,0.51887562544315,0.648493846428654,-0.119508612591341,0.147107241793499,0.0534752626344676,1.01835175137018,-0.10664032987227,0.269684487931896,0.292232796946868,0.29557559569947,0.287996840671916,0.226350024690388,-0.687347229187893,-0.787238072532746,0.220782108109563,-0.957466340919905,-0.869192270498407,-0.103131860916212,-0.27194061064205,-0.295173542934531,-1.04181298344064,-0.902041206018191,-0.647574984895938,-0.689809734991887,-0.457074234029837,-1.2253260954199,-0.463164832815726,-0.003084306065719,-0.0757786282198529,-0.348344592923015,-0.252724008287351,-0.27602489589067,-0.472967221358087,-0.0276925304355815,-0.256439529607007,-0.155429918876384,-0.0456849404049311,-0.286859676986134,-0.171851052935196,-0.166894877368615,-0.148558739763103,0.117923757562141,-0.164827442200362,-0.128351009378279,-0.111475236097286,-0.244402321758238,-0.0606362722486777,-0.092917642624477,-0.0495842644234953,-0.126298945402537,-0.149243548710781,-0.0142076761591997,0.0939728665433105,-0.0712740033538566,-0.0516801868259259
"2010",0.220716922910491,0.24208208057432,0.396359612757608,0.322566476192663,0.974748732119276,1.05838152063991,1.10436638331321,1.14291666084098,1.26569521082082,0.924162945708181,1.59476716657983,1.67383321125115,1.83332516259022,-0.935196615756661,-1.54045542025942,-0.65567725566724,-0.980558639186078,1.19892709719981,1.25119754741616,1.40331040938551,1.40783668455627,1.63795497060223,1.85936599751626,-1.52627062044847,0.60862712418781,0.892493540308119,0.662857157046405,0.0235747038914722,-3.72637275553088,0.505910261541201,1.25487185686419,0.859526689868472,0.507369482212936,0.278792716308435,-0.512530501443503,0.416296933777257,-1.28564318540324,-0.317119812637378,0.807125255049868,0.738428736757016,0.962895187257003,-1.19243084508812,0.0878702655343059,-0.15012797239642,2.51831990856074,0.0608567925464239,-1.67576137071097,-0.404290479260788,-0.105734990580749,-0.0964138837231504,-1.07996269150957,-1.61676342962179,-0.00660314662135281,-1.15741260502275,-0.473245946917673,-0.200990773579985,-0.253181177689519,-0.246266078170511,0.980347350125218,0.355442077635398,0.549089166949192,0.277136472786684,0.526240867123516,0.570199994728368,0.597998942363181,0.657601175763935,-0.143043101523949,0.555467183815107,0.655331894008756,0.708669669868241,0.715580924092774,0.72357583046882,0.731765315611599,0.790472678524733,0.822942896462526,0.881995689694432,0.893260420280897,0.99427514675867,1.32591384606377,1.28830690354636,0.988650122592732,0.585643869715906,0.425813618936105,0.606470631207633,0.100907753942892,0.203127691088776,0.333001687225364,0.546120945881726,-0.199614189361141,0.0942846791737361,0.126212384903562,0.122103847207237,0.131893987941034,0.0952361002743176,-0.268836857509556,-0.457794061959211,0.0366394009227318,-0.620861648130814,-0.937499518035008,-0.351087079954945,-0.703264958473401,-0.399328782556904,-1.32389423629014,-0.919840249725308,-0.609437087248788,-0.728869339285518,-0.574809397641515,-1.29202065881132,-0.64052857822681,-0.322915039948095,-0.366320711312593,-0.866071154324041,-0.681843257247516,-0.565136252274841,-0.511952357374343,0.0408224294002897,-0.374337805814047,-0.330484183218125,-0.207836735428751,-0.407389751188175,-0.278646215075545,-0.184843835881076,-0.259995541469279,0.741596813657686,-0.194022382914336,-0.181214389015185,-0.142293066891006,-0.254196157377527,-0.0550339056598579,-0.0854542608163605,0.0294600114350194,-0.0238705330360253,-0.0516433601115629,-0.0766796523276451,0.0811753908951817,-0.0225939046461975,-0.0434231783861265
"2030",-0.00449982989725866,-0.0600350126767718,0.00810163589817992,-0.0993793828250636,0.3538246185922,0.427879363082708,0.450442625400499,0.427522827534283,0.488963814034022,-0.0523651079103648,0.504537847421176,0.675884692894782,0.680076488684989,-0.93183308060821,-0.468511793132535,-0.23107361700719,0.0900453626249939,0.796686737048291,0.848412572328868,0.993522361773297,0.794696447266708,1.06679059261404,1.02686036520662,3.83134698561072,3.18556226247911,2.66920174549674,1.03771289253479,0.587310710334813,0.72747469776954,2.35946170930896,2.3040544024499,2.76548698180369,2.31005198492489,0.69878155368595,-0.772675727454873,2.45048824161325,-0.720044462832685,-0.435943820588183,1.07577765473718,0.488078982444817,0.136807238941256,-0.175390490637022,0.234001980782806,0.777594738000606,0.264068195469479,-0.540000971627801,-0.730381324645835,-1.24718790619785,-1.90758724230166,-0.0880553105840696,-1.19024230096429,-0.463748586660637,0.822065328568626,-0.211798886921729,-1.00503369524322,-0.919868323893836,-0.977854280015995,-0.373206355724994,-0.217121096997981,-0.748196830698349,-0.617679287016074,-0.488446738554948,-0.204878783992534,-0.219575571685183,-0.179566805768867,-0.168086060197926,-0.488909298268675,-0.118821848800979,-0.0816730109823124,-0.0629290439385816,-0.0364986557582952,0.0135622548121339,0.0231416324062731,0.0592729452987455,0.116969601885961,0.201028648834726,0.265360149423025,0.592118522004939,0.744839348852751,1.44623667266755,2.13891064732752,0.93418955649475,-0.0927924241911617,0.0551319502324836,0.151139964236373,-0.0898121971672371,-0.278034905877685,-0.815375177898099,-0.0192279960888554,0.0669967726051468,0.0768121875510161,0.0933954316751122,0.112566314068511,0.0827007844769679,0.376802659674128,0.81365231415105,0.222451162486424,0.573908990025363,0.267443512330459,-0.267443051157861,-0.343426450733158,0.0276012480696644,-0.286860422432368,-0.10228203546238,-0.38254144575026,-0.112427128588877,0.00596184604310054,-0.377022458810774,-0.164525502864331,-0.213085389427418,-0.162989638345765,-0.139936570566175,-0.232233068226903,-0.313438238454158,0.52695682697368,-0.206849069891905,-0.32158450836779,-0.233570374052538,-0.325211766273343,-0.131495656419507,-0.193365074324482,-0.243051853549514,-0.149349556516808,-0.560399907702794,-0.182001846105468,-0.219347065276528,-0.189064750954189,-0.246114698353104,-0.113360275818965,-0.130208992243661,-0.122345435013567,-0.226142017841513,-0.230911306275554,-0.0875668609632983,0.0683960719714614,-0.144110955475072,-0.0585155208469501
"2040",0.197692195076537,0.169713593351879,0.245098436282717,-0.164719552201879,0.415249925285606,0.331415954568597,0.171628850396916,0.259192834193391,0.320090640824579,-0.0648351032808489,0.461914404404608,0.425687823737401,0.357704968484729,1.53883354724361,1.68643687946248,1.82704920338355,0.874206134979183,0.73757050319878,0.425453581884468,0.212789427178376,0.203548329371207,0.43838629866063,0.668836483262972,0.705771044481562,1.22754972952284,0.96055570522223,0.790266745346437,0.932559850237411,1.72599609481383,0.0148058837025704,0.511534637600741,0.611177699718686,0.328687903642887,0.797253072168215,-0.307668612139124,0.176850699226916,-0.681721771798715,-0.0582125398059643,0.7875368456423,0.717601484181039,0.526185692284675,-0.32340404091314,0.0168072561429211,-0.31135869383309,-0.480652606362227,-0.07288909144931,-1.13579723467579,0.361214361405639,-0.705539566380875,-1.5840601368151,0.565967771770359,-0.0345391230057104,0.508863522011037,0.499285590364681,0.589583801387032,0.255380805919155,-0.411644481012948,-0.276620243700773,-0.153254110045289,-0.089333790559053,-0.311015467251942,-0.166121257700792,0.0978624132465764,0.135673149001798,0.159567322256802,0.0914165533734256,0.0230158368064266,0.20045664683207,0.146188709748832,0.142180698775709,0.136356703101646,0.133768465491474,0.112610574974773,0.100703613296599,0.114427940582139,0.15416490735352,0.108302108592515,-0.0162484757162238,0.466221160551544,0.240972636138967,0.092836843770568,0.477466954306189,0.131634159935168,0.242711247708476,0.0877392266898872,-0.691956687012265,-0.344472468156586,-0.332292363117125,0.0416700213058047,0.179237113150567,0.147531404097273,0.148271665198227,0.162062513821364,0.151644111476255,0.18938051358267,0.324141581984397,0.115941833319381,-0.25797317644008,-0.179362436057224,-0.439334498866212,-0.651292012944428,-0.34673527060618,-1.06772798778447,-0.264176115028834,-0.303180218950358,-0.0478548780930584,-0.362633338272629,-0.602390396387484,0.0686208092291241,-0.120125721429868,-0.0562149247645704,-0.79892626362966,-0.35434230124615,-0.946816217708196,-0.320149264988293,-0.483359619523913,-0.284098490148744,-0.0745385896988939,-0.0777241093776375,-0.238518282536287,-0.106738447101761,0.0604341420636072,-0.0800608117651853,-0.412447190493569,-0.0631322996623706,-0.138500791130877,-0.0356202157647491,-0.157973298321138,-0.0379248501892466,-0.0780990051342026,-0.055046232723829,0.110847739295011,0.00809069088744713,-0.0380686723486538,0.0308239344743231,-0.0803711500415353,-0.0629652410685329
"2160",0.0378931260720351,0.0187092949111246,-0.00273273069709066,-0.295676879253372,0.0573916768401848,0.213682230239765,0.559955726347827,0.504432352905852,0.197067348807905,-0.418039374687208,-0.143690701448369,-0.303840453265847,-0.412745880424289,-1.1609916358387,0.787010678742927,0.296706464324909,1.156150662997,1.1434028801577,1.2063232141236,1.4156909343812,1.15865183129818,0.933433190234061,0.446222622390452,0.579702758203887,0.884474662435296,0.655910506957505,0.0945426391631547,0.041109514513244,0.784760447027424,0.876243683996419,0.854649099454716,0.529529734842775,0.584603309660017,0.26560579286164,0.416274138204344,0.227311008463309,0.561593800506367,0.520355425788014,0.125230528287039,0.447739858418402,0.281406721423935,0.733200346060709,-0.342919123842483,0.837093673080567,-1.90283803803865,0.645578786286986,-0.293521153523429,-0.226780803851992,-1.03515718727108,-0.124895584510998,-0.85486468916316,0.281573217073113,0.154340987629239,1.30927970244367,-0.27304107844605,-0.12201966221527,-0.196588922653589,-0.741349149485828,-1.7182363767802,-0.593015031426484,-0.405529782938791,-0.0641199913658302,0.105474617406291,0.118791538042025,0.0705131452740957,0.140596589129806,-0.108954514466904,0.169802392357764,0.25308264337625,0.239870047108885,0.258963578276572,0.287680101074549,0.266979471309937,0.406765241661141,0.475280165246681,0.454451800563688,0.332921869822033,0.33884364867195,0.479014624372726,0.482425784440736,0.570639251102998,-0.221585172185966,-0.408658424324535,0.100993822478705,0.45654269720002,-0.655304061375753,-0.379821568831469,-1.58618387000453,-0.372811841761762,0.328846798298882,0.338548145867092,0.31532671159107,0.251395568004722,0.103033775623567,-0.363321011576976,-0.292389561291751,0.245845614905515,-0.540664594084793,-0.614527528717406,-0.400581895886449,-0.550650171816184,0.0856411031034778,-0.754055850467085,-0.560904605984561,-0.579394337695954,-0.238114720187264,-0.539151230234492,-0.461821801064202,-0.00916595089258992,-0.0110112421959005,0.034935553215761,-0.0632004159367846,-0.197206322658178,-0.31541189338711,-0.0857275103355066,-0.0134946802366771,-0.360772059777272,-0.145647703871027,-0.275896919532696,0.013930964604516,-0.155265470302525,-0.230005269127267,-0.0369607689014975,-0.579005864490389,-0.118473946380504,-0.146393234660601,-0.100486124200246,-0.245452184392847,-0.0633637051121453,-0.0575797550797767,-0.152703184411501,-0.227576983342917,-0.264707130738751,-0.0748449265562778,-0.0481783010207971,-0.211982705690932,-0.0687993027720556
"2180",0.0411563426383469,-0.0202307700456981,-0.0371399534550873,0.852810222629685,0.0222256214299776,-0.0735124315862678,-0.0679340395262427,-0.00212450510867291,0.0758492265538608,1.23736346576408,0.608910389422529,0.738425660367782,0.969362314841686,0.194919016092117,-0.227157142444468,1.15535382289682,-0.745087410364204,0.850809513222632,0.564129263411065,0.580219512716036,0.71829399698649,0.675754519802751,0.55860014385164,0.62264674150776,0.52427565847102,0.995161484741688,0.497711839401509,0.131956892421315,-2.73055087907977,1.07685175563829,0.141508114851426,1.56446987457902,0.569053530036356,-0.17242033768235,-1.94718319753944,1.46812230152883,-1.75350071629523,-0.263189596163958,0.433304306057055,0.0414053716991462,0.086308868715546,1.36380790681462,-0.362965797191404,2.33729120175798,-0.122193462968556,-0.278297789188772,-2.13072355619663,-0.79774983034444,-0.82082716967855,-0.666116863562867,-0.731463485139092,-2.25870677283996,0.944101762713995,1.36309384980634,2.07064600063305,-0.113635947976284,0.526615223965751,-0.431079739689229,-0.056648361349305,-0.427772204584033,-0.742379530260864,-0.661620172396262,-0.476163076276731,-0.460337862397133,-0.460156955799731,-0.278308570507672,-0.228001374732606,-0.410009035356609,-0.390928964757036,-0.399705463384115,-0.364237470465257,-0.363454366825847,-0.305313461194764,-0.283564819918014,-0.291985999831776,-0.189717185417665,-0.15891663405293,0.1774820447635,-0.116316528884902,-0.185462495472591,0.0221954506043116,0.00245613017769502,-0.350341090824221,-0.255022954074528,-0.198791267487827,-0.0328370135667602,-0.0520725510751477,-0.607645763710348,-0.480468613455021,-0.0351012485864237,0.0111879882407218,0.026344822322391,0.169203086769632,0.370672451351614,1.06048849190554,-1.5281518118979,0.0581061038004062,0.700848020993796,-1.1093114742766,-0.145273832542569,0.332963511047485,0.312469644752488,0.248406408471813,-1.0412495492206,-0.178031620320981,-0.89248475125712,-0.620544017192169,-0.618526354610496,-0.864975187935177,-0.0646815660225183,-0.304787965943481,-0.35089748403408,0.428207976999041,0.856706393511772,-0.152413772226931,0.0375845345310361,-0.188565629105062,-0.302510536422563,-0.280499923774415,-0.111574440130822,-0.116308191892966,-0.194909040683271,0.316724906641847,-0.501038950299922,-0.141853811576237,-0.140775375018641,-0.223137274820136,-0.258294527531642,-0.0416918177857855,-0.00631212266486719,-0.197371868397709,-0.371662116716379,-0.35083615972094,-0.148610492866441,-0.0695827957328575,-0.293297469333088,-0.0932034780820864
"70",0.0439333677403992,-0.0212719454591681,-0.0553974432673165,-0.17557655913044,0.237499699859202,0.259009274984002,0.244313409906714,0.327287154292242,0.427132342598896,0.337368830830405,0.793062521450629,0.963025688079637,1.00285126821923,-1.55767217117615,-1.99891940343556,-0.296410969239799,-0.64413556060269,0.94413424301038,1.06295785660294,1.00356958589264,1.0930807217929,1.26217651776447,1.4256501636225,-0.538014536184599,1.73879568650591,1.87922176177147,1.82708968576091,0.707600419032882,-3.71978627665011,1.10520966185489,1.1189052295293,0.273753692648773,0.122959593776056,-0.302622441161982,-0.667977466323729,1.12065938238893,-1.30035316325472,-0.268328923450281,0.532094137142122,0.708578580000801,0.300445231728558,-0.60269754550956,0.685452561748837,-0.71745275217371,0.705786309850586,-0.0201222260241396,-0.990364247730309,0.285231937358834,2.19248329117459,0.36886647828358,0.855493422191808,-0.478000076259346,-0.0490904062654489,-0.514383048554006,-0.0318968353323456,-0.174664759094762,-0.362805809876391,0.307459812831206,-0.206148617357395,0.401167764538327,1.1992556674664,-0.0358909316641875,-0.048513796693195,0.0423938632738944,-0.0279508028934884,-0.0919239492340047,-0.233199815610176,0.0700341960917916,0.120255985587027,0.147394673641872,0.184227523718621,0.216755810901776,0.209090749871133,0.267592331133205,0.337257878658522,0.439281806899954,0.570296277085514,0.598209613702881,0.832388320224144,0.948230700484989,0.799210320874178,0.740033965262824,0.920641184358255,0.41753137907182,-0.320976748536841,-0.375537783728174,0.166181256831258,-0.953361612344901,-0.260552026377512,0.262995620194713,0.293568634676126,0.351934908793513,0.384403349950764,0.401341446946984,0.260949940033369,-0.659841492862791,0.265655944609658,0.816375759484467,-0.748086886640395,0.859148523354437,0.195821547147115,0.581263930905314,-0.369094993740927,-1.0176540968557,-0.425397056136384,-0.513914647946582,-0.0110440765382313,-0.789052298369876,-0.530678702225136,0.0896421832090875,0.206028585351703,1.00086021149961,-0.208789841882824,0.987121106154311,-0.356081763280701,0.147515249018857,-0.325047642682818,-0.161638973645132,0.0639280938094811,0.121771764270137,-0.100131467816333,-0.2473034020644,0.0633735279824268,1.73317870688689,-0.0799374895610523,0.195149289846878,0.0830724824801188,0.917001226697688,0.179048907033712,0.166330435212568,-0.020259166368214,-0.178820259908443,-0.0543784553654971,0.170235188848828,-0.0548317148344873,-0.0214595383929044,0.366293297168771
"460",0.0318007852241087,0.0567077449587004,-0.0149517331632718,0.163682017943116,0.235542706747141,0.217187661705921,0.126867960284913,0.127099587716173,0.33828331649953,0.878458567770091,0.432006609674093,0.406748903882068,0.464321168358264,-0.751318512860051,-2.27223862182376,-1.53633480037542,-1.81651880459768,0.0277613003324582,0.216024444284473,-0.00496966058221891,0.0991758606165167,-0.0230690024363053,0.0320212453038335,-4.55567680361908,-2.47011714311119,-1.98713510497761,3.07350208081331,2.14645210918166,-1.8829486173007,-2.13529933690009,-1.00360835196469,-2.41685536079511,-1.95089042264215,-1.00703695197029,-0.26640216617961,-2.57617179925274,-0.744208761349625,-0.475378763248011,-0.880709017001519,-0.118893762026444,0.665327360567864,-0.152376541949246,-0.104824408295246,-0.86373345792512,1.61010699100491,0.417818921445413,-1.53449257918147,-0.0744755023465172,2.17354633197691,-0.542010747722994,3.07687764126317,1.22626610245348,-1.12223783236082,0.0381091225102833,1.55963003795428,1.53981017651524,0.886800333941324,1.81881383114147,-0.0757785527310575,1.26442390017655,2.73715129102951,-0.116194832859963,0.0700343348674949,0.0886071873547752,0.0856689595919234,-0.0301778910489899,-0.640924764894746,-0.114164144527115,-0.0413419643275709,0.00537865395398924,-0.00346071222839429,-0.0158020055732892,-0.014240484716336,0.029831268617275,-0.0570245541646593,-0.0919402168058647,-0.192545609101364,-0.908347305000405,-0.451612941604637,-0.982660036217099,-2.09615308441917,-1.41690522455282,-0.630453152332272,-0.237318596202156,-0.138156359812003,-0.331058631605638,0.350159358319634,-0.571549323311358,-0.114258548296098,0.364291802124585,0.399164712460182,0.448453967100243,0.544108083594422,0.814766927276958,-0.616011216192495,-1.14131728334583,0.794627772093812,-0.783467186142367,-1.63083565260382,0.231572453763405,-0.464348753909052,0.314355073349809,-1.16448050127671,-0.916348055812976,-0.145408924415845,-0.567662641464123,0.339398108815473,-0.672737996486172,-0.532358769600076,0.233768549339854,0.16002930753862,-0.300547506443157,-0.628414168296097,-0.470896041787817,-0.33397022850567,0.34307697754466,-0.233758758614262,-0.126116769860742,0.292577100799658,0.0150120238707271,0.158548153555845,0.347599366320535,0.498454089352309,2.55378833281008,0.00251564643957258,0.434925212681504,0.258409025477991,1.62888118907074,0.0149853473881342,0.0110577233054842,0.411701131632424,0.290962562094761,0.419636107022796,0.222142695412474,0.00251216251808964,0.406825406370473,0.54735942876225
"540",0.0591624123184068,0.011902563499723,-0.0650027456969588,-0.173427665759903,0.333054759762109,0.400626389496235,0.57240209316289,0.659398318515253,0.50452230584286,0.227033406147645,0.356120680651741,0.202832167256853,-0.324021150982788,-1.77827741206324,-1.47447709246063,-0.650782959797471,-0.543059727661147,0.699841023440728,0.846640212786477,0.915183715561524,0.911055587437851,0.702962195865409,0.481143699430687,-0.780201290196354,-0.0230464102234513,0.716036258156873,0.166722846075173,-0.207529501043206,-1.34564985387887,0.697166151395939,-0.107529088985626,0.570636088888061,0.0818540484370688,0.147963601423133,-0.631115947440751,0.565465802407747,-0.660972524685267,0.858249403486305,0.640966197060558,0.487235908235137,0.65638663512295,0.417549526620393,1.30898415445101,0.665757221956527,-1.21691198083929,0.803277836846701,-0.067466589600954,0.0134187837051911,-0.627425493555722,-0.466780355186165,-0.646057550482441,-0.63394604005906,0.892628620411128,0.284759489311042,-0.0931356312684616,0.535143491759309,1.00388375161956,0.883617589318687,-0.220545762265921,0.0177954804014852,0.0185342272518001,0.816176205586042,0.656162760277977,0.694933516604499,0.600703422167942,0.607178673514156,0.463916805500635,0.639028642172014,0.667289463508614,0.651048223803496,0.65841806375633,0.666952347171728,0.650035127835892,0.71384405282097,0.703489008816349,0.652125198867865,0.519922386882027,0.409072053950254,0.375811590143016,0.137506862924582,0.0372957728087214,0.426776544523887,0.516311986532904,0.501991263618978,0.275941421833226,0.201593177845849,0.375537055618051,-0.573912963770562,-0.129031066469939,0.622010893831,0.597510129339764,0.581114181954602,0.549129955202719,0.450168343216171,-0.309120513911315,-0.719180593960363,0.450599626982438,-0.533304862424574,-0.188602780171547,0.306890416970136,0.402150928336112,0.186471749374272,0.329179947495351,-0.017406970110473,-0.103431972994729,-0.313259602980677,0.621895816241131,-0.576732520229639,-0.2038263212362,0.0178732504101916,0.231522491424716,0.297675586906597,0.34389429645193,0.154373361362794,-0.39237824234996,0.183683698384911,-0.230210185218333,-0.119731846332391,0.0259034816301717,-0.126504015785866,-0.0796823496352773,-0.230163710494086,0.0279923888944252,-0.53044699284167,-0.0656457842026653,-0.0998640423801688,-0.0623818982234382,-0.217468832020872,-0.0436513284516674,-0.012551376800521,-0.180662081498021,-0.295494465404528,-0.29200261449727,-0.106185002900434,-0.0357362244953749,-0.25257892203093,-0.0688261823336856
"610",0.00163932225010264,-0.0219238972029278,-0.036196814369909,-0.420195400604896,0.188419496663526,0.247619533006152,0.361105700509267,0.373385578650407,0.183960655375001,-0.392315206757115,-0.238087605193536,-0.408359760788519,-0.968831124939089,-1.12414281738871,0.865183610137424,0.110054352366637,0.685277705336047,0.517590309298216,0.680819659257867,0.630147554116325,0.621609072097185,0.367250514887297,0.230457967070438,1.77518789787619,1.85605107205151,2.12575534241646,0.324157196694386,-0.64165386906815,-2.16737980869551,1.41960864576596,0.341382325264177,1.59293653540442,0.560892778028039,0.973953051505907,0.747032436364457,1.26035728899104,-0.584166104114878,1.0160796226442,1.32591395325925,0.683400870863093,0.519446588339951,0.212033199232236,0.0384154120294927,1.03190435821185,-1.59237797935415,0.553783330228316,1.71007281583656,0.145996167268562,-0.281612876416477,-1.08251782575797,-1.42205320974738,0.626624201881654,0.749731187879514,0.215022537728891,-0.731298353621573,0.195461999312794,0.119749038383128,-0.486659981167519,-0.223055879516584,-0.102214221373476,-0.142146680656719,0.474726946900361,0.459113256366693,0.445192801540912,0.439087055699047,0.43319770765743,0.279942218551402,0.530993286236415,0.557157939403167,0.576603913723838,0.596792345558602,0.62483499381207,0.608321389031681,0.659725661535244,0.643035414350148,0.585815891742939,0.445652337615187,0.46729229090631,0.543686914243611,0.63096393511757,0.96833409945139,1.33225707847644,0.746282125309733,0.623644164455045,0.125667061917654,0.264875619473924,0.141360156889654,-0.160735177835546,-0.0172203270330605,0.0629067648721269,0.0651351703826639,0.0344802575754541,0.017009657510211,-0.17177974386723,-0.583419616403911,-0.718378927133653,0.0755610325868687,-0.171006176371125,-1.04810065148838,0.459017804008818,-0.501899809198275,-0.202612289786786,-0.563982589758204,-0.730037505420089,-0.574358053581154,-0.459203823668526,-0.5921786329184,-0.286870336582619,-0.224255735634105,-0.42155536308933,-0.204735431771201,0.720173718321836,-0.80584418392953,0.258738330925802,0.618217699464486,-0.164925568797055,-0.380864891561357,-0.271275627016544,-0.395016687703128,-0.140684609651633,-0.314899330005944,-0.257159488289148,-0.249575268593901,-0.593045044628848,-0.300177149353594,-0.282134529312311,-0.24338246825983,-0.254118853321126,-0.172584146287333,-0.0710398500141874,-0.0839733733338875,-0.149570512805121,-0.176675633599612,-0.0993690636342658,-0.0626678872987766,-0.0421910612570103,-0.0327514057752246
"660",0.0644044100304248,0.0710465684628883,-0.0549753355508742,-0.518104791817124,0.0224430635250951,-0.0157643433409346,-0.100769377480897,-0.0694118186455556,-0.145258446240732,-0.63132258660937,-0.322371144389132,-0.392687215470984,-0.502506996818578,0.351320723574914,1.56439007327598,1.88073805061621,0.367193492330334,1.06130419160558,0.684320377641149,0.519795105947193,0.419607650522438,0.394986528730968,0.411128693412326,0.0406832577479778,2.54350460018675,1.73146339452115,0.869308223161723,1.46336312547684,-1.47344443060709,0.500562994807731,1.14821862757178,0.89887047834529,0.561271224839683,0.857924552896515,-0.0978656656965762,0.383095399687865,-0.997012218096442,-0.0107577245218447,1.26235138731833,1.19143012710568,0.819444819387508,-0.311460417048374,-0.825040285590669,0.156880101161095,-1.55403158514113,1.09155306789449,2.95628864718625,1.31348178317016,-0.3819574744063,-1.9517629587195,-0.470896645000508,0.980584224270832,0.742476411076582,-0.672331789379519,-0.119508392201056,1.05075962473606,-0.134118646699997,-0.544467307042253,0.0335178675692019,0.104562701290027,-0.199819157612246,0.189174900899832,0.413779954774319,0.353874783255837,0.326980943199164,0.30378566589693,-0.116161074089623,0.446972275148342,0.409674603117493,0.418061500937611,0.44319609258963,0.417026514115825,0.358044373135444,0.388304197067572,0.418068241796592,0.383082085906326,0.317143869503604,0.152613907316914,0.80244183301722,0.850523840004211,0.742371301748279,0.744950944338707,0.549156496401299,0.544790598409305,-0.0630552069934282,-0.147714898997228,0.0811784034359235,-0.549282713679615,1.53302107301903,0.0617855896212293,-0.0623829906725973,-0.0810446463699753,-0.14706463474678,-0.247882886382234,-1.11027082072522,0.182667205517839,-0.185098426855396,-1.06212802490882,-0.0152168398290908,-0.302135943429847,-0.117673360674955,-0.470035123337176,-0.885602818386573,-0.24131178839361,-0.454874941648582,0.0139931765103551,-0.523060138719055,-0.716614512722028,0.461206680002399,-0.346850681477715,-0.361681987472846,-0.625449582276932,-0.315057334911766,-0.79555752190832,1.01833314446607,-0.136788939148296,1.23865771165428,-0.284644133511477,-0.468382130090586,-0.323289868802926,-0.39888321583292,-0.441482389864724,-0.32319135267484,-0.555075960469139,-0.258859900733161,-0.257913704165669,-0.116156828619252,-0.261635164589786,-0.120262653263492,-0.105786081343917,-0.234961717917313,-0.172844605484579,-0.253895554894896,-0.0315787929352963,0.0909806126550545,-0.234623658735478,-0.0535862617900518
