"","X0.621239","X0.901799","X0.981959","X1.28256","X1.3026","X1.38276","X1.4028","X1.46292","X1.52304","X1.58316","X1.64328","X1.82364","X1.84368","X1.86372","X1.9038","X2.02404","X2.06412","X2.08416","X2.12424","X2.22444","X2.24448","X2.28456","X2.34468","X2.36472","X2.48496","X2.58516","X2.7054","X2.76552","X2.78556","X2.86572","X2.96592","X3.006","X3.04608","X3.1062","X3.2064","X3.22644","X3.36672","X3.42684","X3.44688","X3.58716","X3.64728","X3.66732","X3.68736","X3.7074","X3.84768","X3.88776","X3.9078","X3.92784","X3.94788","X3.96792","X3.98796","X4.008","X4.08816","X4.1082","X4.12824","X4.14828","X4.16832","X4.26852","X4.28856","X4.3086","X4.32864","X4.34868","X4.36872","X4.4088","X4.42884","X4.44888","X4.46892","X4.48896","X4.92984","X4.94988","X5.19035","X5.33063","X5.57111","X5.95187","X6.07211","X6.09215","X6.65327","X6.67331","X6.79355","X6.81359","X6.83363","X6.87371","X6.95387","X7.01399","X7.09415","X7.11419","X7.15427","X7.17431","X7.21439","X7.23443","X7.25447","X7.27451","X7.29455","X7.49495","X7.51499","X7.65527","X7.67531","X7.69535","X7.71539","X7.75547","X8.05607","X8.13623","X8.19635","X8.29655","X8.53703","X8.57711","X8.77751","X8.79755","X8.81759","X8.97791","X9.07811","X9.09815"
"2010",0.322566476192663,0.676620570240813,-0.980558639186078,0.88251388313399,-1.52627062044847,-0.483607691888026,0.0235747038914722,-3.72637275553088,0.175844648634041,-0.0982443896122368,0.544590435638219,-0.090671250134607,-0.281623934687484,-0.309810706801547,0.991163397272673,0.507369482212936,0.419227411080072,-0.17600136399248,-0.512530501443503,0.416296933777257,-0.0975303595012916,0.243425522260099,-1.28564318540324,-0.316992542945725,0.797262105328956,0.640685119319323,0.117589755347979,0.738381005447703,0.631533724765651,0.720581430498188,-0.043794628383585,-0.211701210395847,0.449223512570729,-0.565527683880831,0.120714535395931,-2.66487294841675,0.120306396760477,-1.01150164145807,-1.26798515375288,0.0195365711312183,-1.01016100731157,-1.05377514376716,-1.6985753976691,-0.915580510948136,-1.74339648992406,-0.226938919518275,-1.07996269150957,-0.725316356571783,-1.61676342962179,-0.51373449029744,-0.558193333951332,0.0689330806344427,-0.473245946917673,-0.200990773579985,-0.129259117127037,0.129206125044464,-0.253181177689519,0.544103576859652,-0.251515629117052,-0.0690133015851005,-0.254665619375463,-0.0316860010293137,-0.449090009837455,0.371807149767059,0.408922819324293,0.43837402749067,0.0766120807725992,0.355382370153317,-0.143043101523949,0.388949333759713,0.472457405796322,0.425813618936105,0.734675071383731,0.333001687225364,-0.199614189361141,-0.108303496984603,-0.217878405094206,-0.227107740684855,0.0242165915625638,-0.261950424339181,-0.229270174216053,-0.457794061959211,-0.109104392164243,-0.00083064999618032,0.0634386396862525,-0.141986666288664,-0.620861648130814,-0.937499518035008,0.0588766520576022,-0.351087079954945,-0.703264958473401,-0.399328782556904,-1.32389423629014,-0.866071154324041,-0.681843257247516,-0.100905269415562,0.0017609984940471,-0.565136252274841,-0.362691002186867,-0.418038734086667,-0.184843835881076,-0.588375615479771,-0.0406962613236939,0.0958503722768597,-0.162988028694671,-0.238690453725232,0.0294600114350194,-0.0238705330360253,-0.0516433601115629,0.127120542195479,-0.0225939046461975,-0.0522504899324584
"2030",-0.0993793828250636,-0.269801802828399,0.0900453626249939,5.2574450720285,3.83134698561072,0.155020792946842,0.587310710334813,0.72747469776954,0.776573087221723,1.23040592771594,-0.255345750993705,0.122236608036115,-0.164546090131976,-0.492268303125323,0.031237560271225,2.31005198492489,-0.20095563004018,-0.496849017501032,-0.772675727454873,2.45048824161325,0.935614644293163,-0.219336792120069,-0.720044462832685,0.141271348285701,-0.142008111204535,-0.191299182731776,0.580128162209053,0.30562084544457,0.409120703401123,-0.115618106814813,-0.562690071858456,0.636762826026496,-0.11133023500917,0.493524348463458,-3.13715180952734,-3.25609974912102,-0.317446191028964,-1.26118265002301,-1.02014369187331,-1.5904973535253,-1.75252375190035,-1.61454624702524,-2.63085051057422,-1.08056362803759,-2.8290736305086,-1.33325116274313,-1.19024230096429,-0.935021147555162,-0.463748586660637,-1.21197092909084,-1.09177269477989,-0.845302386403402,-1.00503369524322,-0.919868323893836,-1.07018321876478,-0.92243694696811,-0.977854280015995,-0.481950973199174,-0.705837328659784,-0.652108050814777,-0.868868252036016,-0.799501710886884,-0.911467532389659,-1.08252815581973,-0.61214547156175,-0.597267322385926,-0.617489482006882,-0.550183276667908,-0.488909298268675,-0.641428698731066,0.475830675423082,-0.0927924241911617,-0.0395845221119864,-0.278034905877685,-0.0192279960888554,-0.16493339458984,-0.148660695296358,-0.0795893208009708,-0.0284697338988889,-0.13022498415647,0.0105652194446669,0.81365231415105,0.0381381939935971,0.41166161120754,-0.0545484258492627,-0.0760079090870543,0.573908990025363,0.267443512330459,-0.253021222263692,-0.267443051157861,-0.343426450733158,0.0276012480696644,-0.286860422432368,-0.139936570566175,-0.232233068226903,-0.135750297201184,-0.129117068422536,-0.313438238454158,-0.451055053585396,-0.0479985127524554,-0.243051853549514,-0.198420141216535,-0.455509829520061,-0.226006592659758,-0.199309863086463,-0.235491531357762,-0.122345435013567,-0.226142017841513,-0.230911306275554,-0.0738547497118348,-0.144110955475072,-0.141494241614776
"2040",-0.164719552201879,1.53149279704291,0.874206134979183,0.0178527791266711,0.705771044481562,0.491487830821418,0.932559850237411,1.72599609481383,-0.182940051478847,0.297453435775799,1.01238337662523,-0.0247439144328304,-0.0252085338273112,0.324360491275705,0.0527049960793755,0.328687903642887,0.70167556744881,0.239435259448628,-0.307668612139124,0.176850699226916,1.13223149352164,0.831539525887161,-0.681721771798715,0.45112378397123,0.429537087212822,0.325148688805056,-0.16152704140069,0.954004416419219,0.647352755921293,0.410957117466308,0.158417983193532,0.703354178306951,0.307586502869966,-1.17513112330238,-0.638734859821422,-4.48517236847583,-2.22876479453749,-0.758572522126812,-0.850922757878422,-0.08292704076324,0.18651081036611,-0.524369762836797,-0.161086697766828,-0.130451187402811,-2.28944154943889,0.713568353364811,0.565967771770359,1.25096081504179,-0.0345391230057104,0.0944779125467583,-0.158727842081362,-0.545802167072513,0.589583801387032,0.255380805919155,0.0921798248546847,0.154284612621723,-0.411644481012948,0.262372835045022,0.0400158903531383,0.163811314062849,0.134520383675345,0.464747352783434,-0.014861995712244,0.310539538076964,0.51286545966539,0.300494396450735,0.0402001099065515,0.0715607667071994,0.0230158368064266,-0.0263032699712238,-0.224941781091215,0.131634159935168,0.0571809274340467,-0.344472468156586,0.0416700213058047,-0.104286448946034,-0.113993376376941,-0.00750677448616849,0.139297780690021,0.302507651026461,0.468823521053057,0.324141581984397,-0.00823025076227552,-0.404022775533241,0.282186522949176,0.451169708296169,-0.25797317644008,-0.179362436057224,0.064572219474566,-0.439334498866212,-0.651292012944428,-0.34673527060618,-1.06772798778447,-0.79892626362966,-0.35434230124615,0.0413068370002479,0.037160710368167,-0.946816217708196,-0.454599062610104,-0.376358107991594,0.0604341420636072,0.0231829607470593,-0.0775398573715507,-0.750428883512816,-0.0973924497713389,-0.212353528150914,-0.055046232723829,0.110847739295011,0.00809069088744713,0.0248203048200832,-0.0803711500415353,0.0968745232043412
"2160",-0.295676879253372,-1.64066164910664,1.156150662997,0.668896085035765,0.579702758203887,-0.598191950249431,0.041109514513244,0.784760447027424,2.08408876723881,1.74168013097469,-0.935663973930012,1.5933060723575,1.39416795464261,0.622469661896423,1.19404517507195,0.584603309660017,-0.365304116921806,-0.141669075660171,0.416274138204344,0.227311008463309,-0.188297367108045,-0.197312652843928,0.561593800506367,1.06125500057446,0.274396209775909,-0.0186821609561102,-0.125483263320976,0.0794932741038122,0.584814278784451,-0.0955084605171977,-1.11052309282401,0.881108558507554,-0.430585330865017,3.16719119365759,-2.35199628741828,3.56592298446398,1.84382897570515,-0.214124277999018,-0.125090430225995,-1.64778122267628,-1.23347156602343,-0.27445641118889,-1.5351515051394,0.722431462743695,0.264396245806437,-0.860027111669894,-0.85486468916316,-0.692136160639135,0.281573217073113,-0.695310690239204,-0.422844734791151,-0.818149097004554,-0.27304107844605,-0.12201966221527,-0.673316062336818,-0.629701038693651,-0.196588922653589,-0.524601524118311,-0.682529561660762,-0.722204217204886,-0.837159340675514,-0.734042348429734,-0.847531889280063,-1.26292881149941,-0.186346776195227,-0.238370514946,-0.275056585555677,-0.0338168175605205,-0.108954514466904,-0.355165459159905,-0.167059376248487,-0.408658424324535,-0.129628122646555,-0.379821568831469,-0.372811841761762,-0.187955411359858,-0.0409644463323746,-0.0141635391040774,-0.12752445928169,-0.285863025704431,-0.0994427049664212,-0.292389561291751,0.0974309572349372,0.304469742149922,-0.15218526790813,-0.188133902236707,-0.540664594084793,-0.614527528717406,-0.161238173744626,-0.400581895886449,-0.550650171816184,0.0856411031034778,-0.754055850467085,-0.0632004159367846,-0.197206322658178,0.113865717876659,0.061701736277476,-0.31541189338711,-0.253042562271888,0.301826097732129,-0.230005269127267,0.136095868896527,-1.31137206118345,-0.925023140356267,-0.131017972565407,-0.19284015211982,-0.152703184411501,-0.227576983342917,-0.264707130738751,-0.156614496825999,-0.211982705690932,-0.121005609107536
"2180",0.852810222629685,1.03810788064398,-0.745087410364204,1.82221945188163,0.62264674150776,-0.409638617819458,0.131956892421315,-2.73055087907977,0.713126526710673,1.16102239924474,1.36375366878795,1.61125242248685,3.0647550472985,1.25734381948676,-1.42297708127861,0.569053530036356,1.67612787022806,0.675886376669069,-1.94718319753944,1.46812230152883,0.433027203201578,0.181281532151652,-1.75350071629523,-0.121820583799333,-0.332485090651969,1.56889115782844,0.225879578721629,-0.311895779289511,-0.329438204472142,0.795141477108034,0.813867228826194,-1.234391205593,2.45956357877087,-0.964394210162055,-5.42708787162663,-0.716798734123584,-4.39145012125886,-0.802894051702462,-1.48331123883749,-0.527838615105599,2.988868008499,2.84553290770815,-1.36961641052856,-3.40996290924939,0.286056752342199,0.331899887238756,-0.731463485139092,-1.7247541781329,-2.25870677283996,-0.789996349157993,2.90411625966131,0.231718284966773,2.07064600063305,-0.113635947976284,-0.0709436011031093,0.655973021696515,0.526615223965751,-0.198519848299421,-0.368418200556902,-0.216723312485743,-0.669278245708284,-0.564446426325785,0.298699731202522,-1.31015909709381,-0.450146691368759,-0.524611237680353,-0.621880262003057,-0.709673784345728,-0.228001374732606,-0.295858467193732,-0.26268739905447,-0.350341090824221,-0.655122241368994,-0.0520725510751477,-0.480468613455021,-0.202618268605152,-0.390153261717569,-0.431041549525606,0.29129372909513,-0.104294799475033,-0.16382031006571,-1.5281518118979,-0.153945323221606,-1.51423856108625,0.103214380134426,-0.119151834997192,0.700848020993796,-1.1093114742766,0.142697910813688,-0.145273832542569,0.332963511047485,0.312469644752488,0.248406408471813,-0.35089748403408,0.428207976999041,0.567487032518957,0.731798050312938,0.856706393511772,-0.704928902485003,0.0559945949694566,-0.194909040683271,5.42175480571029,-1.40363493340551,-1.0459622803706,-0.131513379102882,-0.194789623778116,-0.197371868397709,-0.371662116716379,-0.35083615972094,-0.113581123955457,-0.293297469333088,-0.174590253319544
"70",-0.17557655913044,0.0581306863179576,-0.64413556060269,1.13475049291813,-0.538014536184599,0.344670395465246,0.707600419032882,-3.71978627665011,1.15421740633393,0.49481053434813,0.603826305076728,0.0921488058657705,0.0559070200087121,0.390056208253129,-0.128993753888613,0.122959593776056,0.507342596623378,-0.266327297317604,-0.667977466323729,1.12065938238893,0.913568850514205,0.2546683488094,-1.30035316325472,-0.200297179685773,0.613820299977149,0.285003642376908,1.60259404987915,0.503666095031511,0.320838161316214,0.396390249644552,-0.16492266675516,0.203442827050431,0.649846566931895,-1.4871315632243,-1.11219848585285,-4.39184788090412,-3.15367465886589,-1.08104605316846,-1.34074119943725,0.237586823698409,0.0931448987964276,-0.32351244972414,-0.204245658793493,-1.37262361798074,-1.53679564109249,-0.302157245672446,0.855493422191808,0.551612001805181,-0.478000076259346,1.23341043404645,0.547900577325157,1.33540054931637,-0.0318968353323456,-0.174664759094762,0.491334565809333,-0.148066039786901,-0.362805809876391,0.488555770401963,0.485605509931016,-0.148627902656118,0.440789520266887,0.543906554404938,0.245202339868598,-0.775531382578983,-0.214139871874091,-0.0278895946259127,0.687745473730626,0.293504560728523,-0.233199815610176,0.390479654843063,0.0611589487319411,0.920641184358255,0.101456272902297,0.166181256831258,-0.260552026377512,0.728527754201314,0.737802418832363,0.247085394176233,0.168295877863308,-0.273273839561669,-0.0489873331883684,-0.659841492862791,0.351842434046778,1.27615091217297,0.0574134022174668,-0.149226707206121,0.816375759484467,-0.748086886640395,0.19261616744244,0.859148523354437,0.195821547147115,0.581263930905314,-0.369094993740927,1.00086021149961,-0.208789841882824,0.394777092872964,0.448085774426973,0.987121106154311,1.12320965736546,-0.0774800332533541,-0.2473034020644,-0.503602334206852,-1.14744424625592,0.187338487867185,0.0876157481508387,0.955522368411744,-0.020259166368214,-0.178820259908443,-0.0543784553654971,-0.08635593477962,-0.0214595383929044,-0.101918771607076
"460",0.163682017943116,0.742005923398416,-1.81651880459768,-6.48918058267615,-4.55567680361908,5.8576052746129,2.14645210918166,-1.8829486173007,-0.22532649628673,-1.20873117033148,1.95549704243132,-0.0497374937756786,-0.00565491565629666,0.877695263217081,0.343722024004289,-1.95089042264215,0.520399028934326,0.963738551286989,-0.26640216617961,-2.57617179925274,-1.56530932941852,0.397850809766713,-0.744208761349625,0.714846868385523,0.641269122008292,0.481724352622213,-1.05652719826871,-0.195671624870118,-0.318841346110943,0.551674211173665,1.67788438239631,0.113571447277833,0.674190446280674,-1.41798005126062,5.05923117916864,0.422724646688052,-2.20578432497089,-2.34182242743072,-2.4039924555543,1.04682871317916,2.17143899690642,-0.114131055028508,-0.855287179121831,-0.319815323446583,0.957221028512783,1.70826028592673,3.07687764126317,3.32489529917554,1.22626610245348,5.50140259350439,1.58986542744623,0.0715927627920051,1.55963003795428,1.53981017651524,2.48726503573792,1.28771086354645,0.886800333941324,2.17891377705954,4.31814504283201,3.03985833339196,4.33777143325043,2.77382451786236,1.80218787207287,0.792493395644684,0.61213040410238,0.74116584781142,2.80845446711756,1.45795951732819,-0.640924764894746,0.00572576445863307,-1.42491276087551,-0.630453152332272,0.364546958250757,0.350159358319634,-0.114258548296098,2.17743135535602,1.66685782508464,0.703475253843902,1.60219166061112,1.32403997527844,0.39891221680196,-1.14131728334583,0.303410643261192,-0.836781400754507,1.33579923060098,0.974415830125049,-0.783467186142367,-1.63083565260382,0.584176571296802,0.231572453763405,-0.464348753909052,0.314355073349809,-1.16448050127671,-0.300547506443157,-0.628414168296097,0.36047887659286,0.357432234649685,-0.470896041787817,-0.955312529135538,0.565455831045218,0.347599366320535,-0.484823554868573,-0.843149509448166,0.132640648645256,0.286658345163898,3.5567606640324,0.411701131632424,0.290962562094761,0.419636107022796,-0.124500715637692,0.406825406370473,0.0314606208591862
"540",-0.173427665759903,-1.0297959827847,-0.543059727661147,-0.239428053917006,-0.780201290196354,-0.714003047395494,-0.207529501043206,-1.34564985387887,1.53426738966323,1.96282423407585,-0.673098526486756,1.73280713129085,1.12084682694926,0.603842704300777,0.243425316801795,0.0818540484370688,0.652045005043223,0.638499155761395,-0.631115947440751,0.565465802407747,0.557885933949703,0.197434698728234,-0.660972524685267,0.22554431882011,0.694749822309666,0.618514450123395,-0.296932943920836,0.794364416463767,0.628303581755062,0.587225104642647,-0.253905083001766,0.659323606913897,0.661191982118875,2.67830938073196,-1.82407713198071,-1.72130229508421,-1.05572966497253,1.89547514848062,1.29787792697173,-0.266406080518391,-0.57244727147532,-0.473277687035726,0.875007317785121,-0.609533459836407,-0.0724079044093328,-0.641074488555349,-0.646057550482441,0.115263006788798,-0.63394604005906,0.0668301521122237,0.1482068920068,1.29373137231435,-0.0931356312684616,0.535143491759309,0.452874637213545,0.60517434973829,1.00388375161956,0.310329751038764,-0.102711396476259,0.0222525385864262,-0.155770750252318,0.0764818698755769,0.423782959168336,-0.463724089423332,0.565422480701577,0.61596001099566,0.325745381887235,0.534219200756617,0.463916805500635,0.615017663556003,0.735439607302268,0.516311986532904,0.247193348140143,0.375537055618051,-0.129031066469939,0.0466842222369369,0.207229199536959,0.30531545467892,0.275834880946263,0.00634028925781697,0.262611769542511,-0.719180593960363,0.399789432171107,0.620840348209347,0.210718779496073,0.0750928255415793,-0.533304862424574,-0.188602780171547,0.386386268638427,0.306890416970136,0.402150928336112,0.186471749374272,0.329179947495351,0.297675586906597,0.34389429645193,0.235365350688717,0.238177987875312,0.154373361362794,0.744109510310914,-0.0505510091488606,-0.230163710494086,0.738263465287259,-0.51608843512877,-0.971321685983493,-0.124420892330135,-0.22125734219474,-0.180662081498021,-0.295494465404528,-0.29200261449727,-0.127602695268368,-0.25257892203093,-0.165888196552821
"610",-0.420195400604896,-1.07690614654833,0.685277705336047,2.82285887274963,1.77518789787619,-1.2862623172518,-0.64165386906815,-2.16737980869551,1.20805454361308,2.31110915378628,-0.657059885595784,0.996199363580508,0.77599994129512,-0.525360349316854,-0.425868500120876,0.560892778028039,-0.0761183419885487,-0.328880386026601,0.747032436364457,1.26035728899104,0.976129513187,0.0886569634862296,-0.584166104114878,-0.50108685966336,0.385852516652245,0.156954182697667,0.088699594756467,0.947349657103457,0.983713582379745,0.235922893234443,-0.409272148912695,0.718212400929379,0.114858306130638,2.19776760518028,-1.86946504271327,-1.21571111335451,0.730008735617596,0.668350429417962,0.716308974441983,-0.720895570229297,-0.804825109897629,-0.71114478679262,-0.79198542152924,0.139084891860527,-1.0086647382539,-1.11750520492303,-1.42205320974738,-1.51560191886291,0.626624201881654,0.0299997045893921,-0.203602830286618,0.240124112131713,-0.731298353621573,0.195461999312794,-0.0102928721195112,-0.0718407149411456,0.119749038383128,-0.429438265269191,-0.656105178162409,-0.651731305807033,-0.633224046996164,-0.417928194386915,0.268141265602923,-0.181573291572379,0.0859708103514247,0.25400370621205,0.102884988116463,0.237362498527696,0.279942218551402,0.338042916925154,0.536303039397424,0.746282125309733,0.194722285317407,0.141360156889654,-0.0172203270330605,-0.0659871260506884,0.282914771499958,-0.0258992581309466,-0.340387225096873,-0.550318882211317,-0.298351421701396,-0.718378927133653,-0.0573943119023859,-0.116912855635681,-0.428209505012246,-0.43803303939507,-0.171006176371125,-1.04810065148838,-0.347586114736118,0.459017804008818,-0.501899809198275,-0.202612289786786,-0.563982589758204,0.720173718321836,-0.80584418392953,-0.242236814914566,-0.167063882676552,0.258738330925802,-1.03735754100421,-0.468536102719231,-0.257159488289148,0.311247230433641,0.0293668821453256,0.355884660664062,-0.174314705706226,-0.247243235901071,-0.0839733733338875,-0.149570512805121,-0.176675633599612,-0.0943879370698744,-0.0421910612570103,-0.115959355935712
"660",-0.518104791817124,0.776242739167525,0.367193492330334,1.27268351694996,0.0406832577479778,0.208553856686937,1.46336312547684,-1.47344443060709,0.167753988110147,0.575480884266595,1.37624024019952,0.117428555171405,-0.428651690538256,-1.09601742407905,3.5770631510958,0.561271224839683,1.1301580943381,0.0164026677541909,-0.0978656656965762,0.383095399687865,0.793453046064959,1.7934923119672,-0.997012218096442,0.672474158271451,0.709589227273404,0.731187512812286,0.734453716999964,0.52346884492634,0.649777816671474,0.330529448541762,1.04101358235346,0.908580004744798,0.107063566415806,-1.28089976850635,-2.51188747628176,-2.33775034293861,-2.2991116367166,-0.845388864259551,-0.303311756238415,-0.80119459912473,-1.15117392755577,-0.759297880938259,-1.95564892162663,-1.31676164200766,-2.46982356089758,-0.567981214621339,-0.470896645000508,-0.972474095603111,0.980584224270832,0.82426069025708,0.146241152030762,-0.333661667939061,-0.119508392201056,1.05075962473606,0.701979863789618,0.683282379366627,-0.134118646699997,0.341620399512171,-0.0831323412923096,0.248384984271784,0.429543183385392,0.80479655386207,-0.0257461445000996,0.422898312526721,0.73208339872529,0.573608842997571,0.218363336297349,0.367877291784128,-0.116161074089623,0.173059217242988,-0.416561703299207,0.549156496401299,0.211887630187737,0.0811784034359235,1.53302107301903,0.0969633970727776,-0.0442966141263292,0.469046396718802,-0.257396458208587,-0.0254904248322182,0.231137531878003,0.182667205517839,-0.205393932786991,-0.768568550954841,-0.129829563177957,0.252086147485945,-1.06212802490882,-0.0152168398290908,-0.196968953256199,-0.302135943429847,-0.117673360674955,-0.470035123337176,-0.885602818386573,-0.625449582276932,-0.315057334911766,-0.301582416594395,-0.344022921811365,-0.79555752190832,-1.07595817877881,-0.388057383978069,-0.441482389864724,-0.618895437535199,0.444636828761697,0.815686192759221,-0.159035125500861,-0.230227657042083,-0.234961717917313,-0.172844605484579,-0.253895554894896,0.0982889493783798,-0.234623658735478,-0.0413586211431733
"780",-0.0932672973108128,-0.0570510380562932,-0.676569782811675,0.714111244635045,0.293417636410012,0.0608218588333893,0.177004668994946,-1.78744264513039,0.338214710506171,0.200786562063836,1.16993076134952,-0.0190070693573692,-0.0222509469302628,0.60162070038501,-0.404011511159354,-0.138797818529438,0.396602079238491,0.409578321399612,-1.07372373777359,0.422959136590615,0.214078351498844,0.488260106294489,-1.72177094246524,0.00946867928188698,0.677802104193224,0.632478603668397,0.119304293755788,0.758774944854272,0.438576665688434,0.779018962790077,-0.177246489914336,-0.54950294075783,0.137829368371857,-1.1344980378208,0.361907293646712,1.96571830976702,-2.26098044083758,0.412513336638074,-0.134818790336671,-0.820112536754545,-1.40851023358782,-1.02718529257439,0.501658552412771,-2.07548697833574,0.0136312393601397,-0.631960454852777,-0.997807174670215,-0.541411702434076,-1.06088235837566,-0.355092167365594,-0.251386984174228,0.637795600211975,-0.319763813843009,0.16286151209839,0.361210369178724,0.487455465428373,-0.0412789285615431,0.0593548060604807,-0.105232182063016,0.153515533600774,-0.0435773458982493,0.100560400071525,0.289589566178125,0.559506357411822,0.553658855154589,0.611570942972003,0.263639861810191,0.559572912890172,0.113928235427532,0.319722051820403,0.235130338051944,0.291181581577318,0.261833816398357,0.114303549602508,-0.141821023401088,-0.0839441854073082,-0.0426237926829224,-0.0495637096940668,-0.0760051904483122,-0.156659464685252,-0.0541331713216082,-0.945367069282309,-0.159661524629193,-0.46432720048572,0.00939204051911845,-0.0288752545431433,-1.01724770467473,-1.11825783620022,-0.00412571306415894,-0.179758561802433,-0.306010194936526,-0.259281879619113,-0.813481180139821,-0.3663393294182,-0.301132637896622,-0.0532884683924424,-0.0161855059854288,-0.393275443491341,-0.450286397120452,0.179788880700556,-0.0969285844565177,-0.255908098606828,0.665956040038264,-0.963172152384568,-0.181584247814043,-0.234708624766433,0.0674219562514016,-0.00251255481726339,-0.0241975416725648,0.076637223769511,0.0727175206737836,-0.0560698185289058
"940",-0.202781509574365,0.842244864342738,-0.32536306430157,-4.12201107531052,-2.35824468193489,3.14512885646148,2.53821880856013,2.05779223926674,0.192282781410226,-0.728492895258536,1.87778791336711,0.146258900694101,-0.118148747546554,0.17425269969283,0.919403857472396,-0.977934116891443,0.348149909242642,-0.154015019602808,0.634093493829218,-1.55769518720415,-0.589633912268476,0.837431965321605,0.498549827951411,0.602904506507533,0.660933749982128,0.433525439558138,-0.157307809126236,-0.143439298693522,0.0969785849222436,-0.0186160925385691,1.38826451829022,0.378036702385499,0.0133700559051994,-0.983041498382716,3.79835167745144,-2.04454964229146,3.58183086552944,-1.76926568199909,-1.64144719583467,0.339404210082464,0.00568870659872429,-0.831481285530135,-2.24272596105356,0.513311424417041,-1.34232340711675,0.969293115118234,0.68816086734593,1.87816145413764,1.43300542565154,1.59488752001883,0.926890976183218,-0.0430809576612519,0.371359528578344,1.34247584251939,1.56585160579022,1.11502705820358,0.307634437030365,0.847861589985285,0.554568606422844,1.40646816433092,1.96070767875432,1.23606128492255,1.07420735928989,1.37597846101501,0.761213061949636,0.996819576975072,0.838077966277208,0.671244981488561,-0.489669839943199,-0.158173550863852,-1.10080588025957,-0.46995493035603,0.463602973584934,0.0303724476971587,-0.247306773601988,0.426461668631402,0.831258496137188,0.40373539786342,0.504184333723968,1.10231361319289,0.702399695201736,-0.240991363874083,0.145153810211729,-0.551663112763433,0.867224028839828,1.14304861545622,0.0201087329305477,-0.856662405478177,0.22275595514452,-0.036504110945121,-0.605726219682807,-0.033013210220654,-0.566352497063031,-0.518535781726448,-0.718089627764931,0.110774617725813,0.00602335764661381,-0.671885106609022,-0.752623296351376,-0.259779763432867,0.286727768749833,-0.447905646951555,-0.104301305488403,0.830837938829266,0.33437931203447,0.526211369841706,0.306475319261593,0.26973385747908,0.209180600859495,0.110242613835283,0.321346980140678,-0.00122290358330114
"1090",-0.000937698946830233,1.17479771686789,2.99968047543464,-0.813568929595876,0.212305279207244,-1.52066878794581,-1.49484965763058,0.929228202762365,-2.0967586464657,-1.55310875016417,0.965139684389066,-1.47363248794356,-0.580353929528356,1.27755570356298,-0.158627840590869,0.0159291439632299,-0.384918823261299,1.38090445358441,0.112501977436543,-0.748596421429186,0.329478441628603,-0.513980387870596,0.115177014563621,-0.944104307175708,-0.92907794569102,-0.266903709459639,-1.39457064681292,-0.206850718189711,-0.826903122290363,-0.133114909139426,0.00967314761125261,-0.0217756497881908,-0.550810999007007,-1.12309983403184,2.67655033223231,3.50245591548067,-0.979943582107213,2.11544314113224,1.66624078177455,0.109569559059617,-0.505033853437157,0.216506494046993,4.37362725307806,0.254448143900226,2.48828118051066,0.539308499034418,-0.608673570538403,0.12866849469423,-0.305650187140665,-0.929435405118106,-0.91166836214481,-0.642171025287068,0.0809516125528153,-0.565641661489142,-0.65012198357794,-0.488289026951575,-0.396714816780286,-1.07545871903116,-0.883539287097804,-0.411550848317228,-0.480177440630514,-0.494483898261389,-0.523660110402558,-0.59304162901369,-0.590596461863937,-0.679367399704805,-0.732646910418367,-0.465124320452704,0.0711837472252369,-0.549718457933926,0.412525061599031,-0.805656050827986,-0.689359868883018,-0.42228333681094,-0.518781958941278,-0.510144313569677,-0.621849500518831,-0.724468942560076,-0.614295762318084,-0.494542167434585,-0.52510800584984,0.786892738288533,-0.657829143574082,-0.195492983019984,-0.560331642145885,-0.368590667134667,0.772240658822637,0.577082986164387,-0.320543072770631,-0.311949742466461,-0.291501780076762,-0.330257183781757,0.553980535881785,-0.33254582385364,-0.180709145271687,-0.225160783938883,-0.314692446473026,-0.390081625875708,0.0528286941846841,0.0639297042198431,-0.102628805584331,0.856780379054227,0.0757914115143177,-0.848199727319851,-0.129742347621074,-0.179962273699358,-0.0545032604799234,-0.0327939468988414,-0.0155125035286489,0.0259264457294222,-0.0660157369003551,-0.0310846446703814
